Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
20.7501144,0,0,0,0,1.37723136,36.3034897,10.5053301,5.19858789,1.59503222,1.40964329,0,0,7.86548471,2.75992656,0,6.6308527,1.83703637,0,0,0,0,0,0,109.50869,0,278.415741,580.50708,6.75760698
5.9438777,1.36026943,1.2704308,0,0,0,25.4813042,0,7.8252573,5.78807163,0,0,0.457178354,31.6374187,0.442560136,0,8.38742352,0,0,0,0,0,0,0,50.1345291,3.83392,293.495544,547.637329,0.305149198
0.156485885,0,4.68174028,0.534223557,1.2550205,0,28.0507355,6.5655632,4.65096045,4.8404088,0,0,2.88129759,9.6703167,0,0.702498257,4.97160101,0,0,0,0,0,0,0,3.97451878,0.669972301,344.842651,703.250793,3.45866418
115.935799,0,0.993592918,0.045763921,0.061018754,0,38.7054024,0,5.65847635,5.52738142,2.09250665,0,0,0,0,1.586923,0,0,0,10.5941801,3.3496747,0,0,0,68.7996674,0,363.568207,674.505371,5.47207785
3.87968779,2.10255647,2.04702926,0,0,0,6.53877068,0,4.93482208,0,0.348464787,0,0,0,9.22898579,0,8.04926682,0,0,0.929372966,0,0,0,0,0,0,384.390839,682.052673,2.03135848
15.5306559,0,0.350943267,0,0.412016511,0,5.67581272,20.639967,10.5114403,1.64157271,0,0,4.48253965,4.15497017,0.396746516,0,0,0.312971771,0,0,0,0,0,0,0,4.85774469,356.552643,682.052673,0.061018754
124.937607,8.96968651,0.809593737,0.076273754,0.274624318,0,70.4703979,3.59244704,15.0095568,4.89362383,0,0,0,0,0.473108947,0,0,0,0,25.7864513,4.23695469,0,7.32188177,0.490670592,642.45105,0.73420912,328.915649,678.268433,0
23.7803326,0,0,0.488385409,0.625943542,0.562842548,29.3670311,11.5526628,5.39630175,3.55782008,0,0,0,3.42293191,0,0.869934797,3.56602216,1.10205448,0,0,0,0,0,1.50447416,29.1385002,1.08784008,332.594971,610.267944,2.64793754
0,4.92262793,0,0,0,1.07923222,8.73486042,1.85370195,8.85445118,1.00894451,1.7449559,0,0,0,1.85940027,0,0,0,0,0.742379308,0,0,0,0,27.833292,0.309903473,279.189514,578.897461,0
11.6330414,6.76666975,0.702427387,0,0,0,37.1161804,0,7.39701033,1.17802536,13.6713953,0.549506068,0,4.82623863,0,3.39016414,0,0,0,2.03884172,0,0,0,0,18.8344402,0,277.644165,534.133667,2.50458574
11.8689003,4.09460545,0,0,0,0,2.53638196,9.97176361,14.5765953,0,1.10510397,0,3.40650582,7.26607275,0,0.795267344,0,7.92677069,0,0,0,0,0,0,2.81928658,1.92776549,336.315887,613.66864,10.2226362
81.2113266,0.442657918,0,0,0,0,84.9753113,2.68102217,18.3929996,3.95910478,0,0,2.17850018,1.2084043,0,0.195503801,0,3.83411503,0,0,0,0,0.172302008,0,59.244442,0,336.315887,634.479492,8.46032619
0,18.641777,6.03415203,1.31668568,0.198325157,0,0,5.33384037,4.6281147,5.99603319,0,0,1.47180068,2.33313537,3.57438946,0,1.22706163,0,0,0,0,0,0,0,0,0.04195245,516.619873,968.978394,7.10250902
8.98712063,0,0,0,0,0,0,0.735570312,7.32188177,4.87586689,0,0,0,0,0,0,1.31362104,0,0,0,0,0,1.37043023,0,5.02173567,0.582571626,252.660538,513.79541,4.57675314
8.57815933,1.75113094,3.21264887,2.29869747,0.932215929,0,3.05003905,13.4956236,5.03355885,2.01569438,5.74889326,0,0,0,0,0,0.255878657,5.45459938,0,0,0,0,0,0,0,0,416.742432,683.952759,2.6798892
12.0795097,0,0,0,0,0,22.7777081,3.81276488,11.8901663,2.12548304,0,0,1.84543216,2.03401923,0,0,7.86548471,0,0,0,2.06312156,0,0,0,2.4025116,0,284.667084,670.763489,0.534223557
