Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
12.2074318,0,19.569416,5.8156147,0.901544511,1.30801058,63.1646423,101.886948,5.58817577,1.32020891,4.12624311,0,0.015254606,10.6306524,1.57107806,0,7.77555943,5.14419985,0.473108947,0,0,0,0,0,4.41926241,0,259.043243,484.489197,2.77596164
43.1399956,0,12.1830893,6.77373886,1.48661053,0,124.883614,97.6133118,11.6120605,0.505463123,218.485504,6.17528629,6.12121534,45.3632545,0.646034956,13.5280981,85.1977921,9.25296783,0,0,2.05582404,0,0,0,37.6866379,0,184.866196,460.754272,7.62552977
9.52072144,0,11.1274433,0.758782089,5.32553339,2.41135335,39.9816055,116.851646,4.87417603,0,2.17794275,0,3.84481478,53.4180794,0,1.64718282,10.6676807,4.76971054,0,0,0,0,0,2.13261604,11.459465,0.015254688,213.406433,464.627106,2.90458369
12.801199,0,3.44218111,0.045764484,1.33211207,1.69640172,35.9441643,260.858154,12.4348192,1.06890321,0.918518186,0,2.27094722,1.48456466,0,0.565935969,19.3850555,0.030509213,0,1.1357466,0,0,0,0,70.5984039,0,218.783463,362.557495,0
20.5948925,1.58566093,11.3491335,1.87874973,3.19633913,2.42906427,65.0364532,52.8282776,9.74604893,2.83369827,0.65001905,0,3.78086209,20.084404,0,3.26938534,2.29869747,5.14419985,0,0,1.68818402,0,0,0,122.537811,0,198.067734,409.83078,4.1798296
14.6154099,0,22.7235794,11.0160217,1.11649442,2.59919453,89.8589172,185.792969,12.1753073,2.39463615,0.375521243,0.356189609,6.98780584,58.4616394,0.398758054,4.89575195,6.42078018,9.34931946,0,0,0,0.135718703,0,0,12.4499846,3.97279096,254.065002,484.489197,5.19838905
18.3436584,6.16054773,4.80502319,0,2.04702926,0.129681543,55.6974869,84.4274902,7.58847046,1.27140105,0.488275498,0,1.60632443,41.0692062,0,4.69887543,2.04702926,4.36859989,0,0,3.87701344,0,0,0,8.5154438,0,174.952576,283.87796,3.05003905
0,0,20.0381927,3.15186524,5.27092123,3.38883328,111.900665,247.956238,39.1800652,0.417941511,0,0,0.596708477,29.6636848,0.087735817,3.55125451,16.4659462,6.11067963,0,0,1.21261954,0,0,9.53421974e-3,16.731699,3.77070308,237.721649,383.321655,1.39385915
40.1614647,4.65524864,8.87422371,0,0,0,80.337616,80.9372025,9.6703167,0,15.0995159,0.527444661,8.41022587,34.2486496,1.95468128,10.2835846,24.0034313,5.71314192,0,0.095456466,0,0,0,0,8.26948547,0,182.335342,351.625397,0
16.1303024,3.36259198,11.3491335,0,0,3.21039009,63.3183899,75.152298,4.85014343,0,4.482409,0,7.81479502,4.5193162,0,7.12257338,90.0151443,6.34264374,0.015254588,0,0,0.531031907,1.61395633,0,0.848200858,0,169.732849,329.831604,1.85940027
5.64434052,0,26.926466,0,0.534223557,0,87.2061844,105.024734,6.05496216,4.13474274,3.15854311,0,8.63195229,5.82987499,0,0,2.6798892,0,0,0,2.33209968,0,0,1.81925905,85.1003723,1.50853801,244.397644,454.371765,2.45695329
3.14727426,0,10.145566,3.52051687,0.457833886,0,48.3517685,207.543594,11.4605322,0,4.19517422,0,0.512149632,28.8428783,3.97279096,3.85553098,11.7456551,7.58296013,2.04702926,0,0,0,0,1.11805522,0.294506341,7.32403183,202.491852,375.920959,5.71314192
0,0,17.760849,2.75446272,0,3.63388181,28.9008331,65.1951141,4.57152891,4.67392826,5.24022484,0.602348506,1.533126,0,4.23506784,0,8.28031826,10.9362936,2.09408116,0,1.3000381,0,0,0,5.98655891,0,221.217255,370.723267,0
30.0368748,0.66597724,22.995573,1.14145708,0.22884281,0.535191119,104.494629,198.957108,6.51441574,1.24276602,0.638073206,0.125915825,7.08866072,35.235199,3.17384601,5.41411352,0,2.15691233,0,0,0,0,0,0,0,4.93889141,254.065002,435.75412,3.69073176
12.1113253,0,19.4770145,3.74910498,6.65772533,2.88465261,51.4531631,147.661835,5.25053453,0,18.0324535,0,8.94364452,45.9626808,0.44536978,9.73850727,8.23568249,4.19691324,0,0,0,0,0,0,16.9486237,1.31773031,239.704788,523.884155,13.258008
8.5621624,7.21863365,13.5474777,0,0,0,38.6784859,126.170906,6.28809071,4.26814699,1.05778146,0,3.95273161,13.9243717,0.977128983,2.10700583,14.8691978,2.82412314,0.488385409,0,0,0,0,0.809957027,64.8517303,1.27254689,195.352737,395.249756,1.00894451
23.7050476,0,11.4894791,0,0.137296334,7.79627991,82.1509323,74.2323608,5.23749542,3.6443584,1.24120915,0,0.929700136,16.4184017,0,6.42476797,0,2.25137019,0,0,0,0,0,1.69749832,102.370743,5.81774664,211.059952,432.123962,1.62605417
2.17335415,0,15.4819717,1.36394215,1.07038224,0.658342838,24.9645081,46.320816,5.28986263,0,0.406513542,0,6.51833391,8.07847023,5.54741287,0.774268389,4.38585567,2.75992656,0,0,0,0,0,0,0,0.425924838,231.871597,321.680023,6.91887522
28.7536449,0.535298526,4.21401167,2.36723471,0,0,70.4993286,50.2360649,14.9696455,1.04906821,0,0,2.7176578,5.12421131,1.65449131,10.96381,1.78147912,5.86336708,0.932215929,0,1.28410602,0,0.166514009,0,4.11648655,0,229.31871,350.648224,4.00982141
