Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
48.5693436,0,0.442560136,0.114421405,0,0,36.5722313,6.42078018,6.68143749,3.97599602,2.59452033,0,0,1.02351463,0,0,4.35700035,0.045763921,0,5.2244916,2.38333321,0,0,0,157.499268,0,316.359131,672.631775,1.54853678
15.0897121,5.32950926,1.56403041,0,0,3.37066722,19.8963661,43.0629692,8.23764801,2.0783906,0,0,0,35.5094833,1.98799801,1.54148757,10.2434111,0,0,0,0,0,0,0,0,1.73757982,340.078949,596.854797,0
25.8566494,0,0,2.07285428,1.10112035,0,46.0680466,8.52844429,5.57422924,1.39385915,12.1710014,0,0,10.2107468,2.61730742,1.48987901,0,0,2.44681191,0.26568538,0,0,0,0,54.2439957,0,360.544617,806.06958,3.90851593
43.0213699,0,3.09870958,0,0,0,55.666584,7.45602703,10.9321032,0,0,0.106784441,2.39463615,0,0,1.92151618,0,0,0,6.46518993,0,0,0.704821646,0.236326233,100.47831,0,306.83432,580.50708,1.50208497
12.6666718,13.4967413,0,0,0.12204022,0,27.8487434,4.9648366,6.51441574,3.39280343,25.1335068,0,0,1.26819098,0,0,0,0.824912548,0,0,0,0,0.424100429,2.74747086,177.6306,0,342.929108,586.991089,12.8495359
11.9214973,0.882686973,0.656531215,0,0,0,22.2424488,16.900238,6.3840332,1.6881597,0,0.015254588,0,17.5386314,0,0,0,0,0,0,0,0,0,0,2.42887235,3.31891584,420.242249,794.91687,5.36204433
1.11219871,5.96433401,0,0,3.24530196,0.294506341,12.482254,10.9906425,5.08372593,1.57952881,0,0,0,0,0,2.1992054,0,0,0,0.061048176,0,0,5.14719534,0,9.52072144,2.81928658,373.833099,801.589661,7.08198786
5.19858789,13.0058146,6.73757505,0.389481694,0,0.94355619,3.55782008,89.7793274,4.47154808,4.87586689,1.96550655,0.503663301,0,1.59002018,0,0,5.95806885,0,0,0.556880176,0,0,0,1.11805522,10.4566603,0,540.230042,1021.763,1.59503222
13.8593016,2.49885035,0,0.481449306,0,0,34.1451759,4.9648366,15.3738041,6.24555159,0,0,3.02198553,9.87778282,0.213643849,2.46944571,3.2827816,0,0,0,0,0,0,0,23.4494038,0,371.756958,659.663208,0
6.31989813,1.82359719,0,0,0,0.348464787,5.12617588,15.5925598,6.6308527,0,0,0,0,10.9378004,0,0,0.422039926,0.381477684,0,0.178094804,0,0,0,0,11.2224159,0,329.831604,667.042542,1.62605417
7.8252573,2.65136623,0,0,0,0,8.23568249,4.71687508,4.69701862,0,0,0,2.01007128,2.70848322,0,2.01961756,1.62975991,2.0783906,0,0,0.716480076,0.714069605,0,0,13.6767578,0,453.105988,849.909729,1.40930665
35.3961143,2.01483893,0.381477684,0,0,5.03332996,74.0225525,22.4016304,10.6776114,0,10.9279976,0,0,10.2592459,0.976550996,5.70111465,0.618205667,0,0,0,0,0,0.097370423,0,125.598549,0.489122152,320.786957,547.637329,2.87237048
42.9030762,9.15739822,0,0.282395065,0,1.78076506,83.4350739,35.5972214,19.8855267,2.52047968,0.286813229,0,1.71794808,10.9118557,5.90160704,8.58427715,1.79622352,0,0,0,0,0.614238322,0,0.03814365,179.630096,4.4021821,345.803467,648.748657,1.28584516
8.78606796,0,5.32553339,0.091533609,0,0,37.2076836,17.6770496,13.7859812,0,0.160309106,0,0,25.6007061,0,5.30304289,6.6672473,0,0,0,0,0,0,0,154.015274,1.09418476,395.249756,723.099304,3.19633913
16.9711342,1.30378592,0,0,0.824912548,0.022882242,16.2336597,19.7555656,11.5208912,0,0.90604341,0,0.737644196,31.3813744,1.30801058,0.742379308,0,0,0,0.099284671,0,0,0,1.51918864,2.06801128,0,320.786957,611.965881,1.47114062
3.13225293,0,4.78735781,0,0,0,8.87422371,14.8338728,5.46399879,6.51903963,0,0,10.0291672,0.94530493,0,1.1991514,0,0,0,0,0,0,0,0.224631473,10.2405481,0,378.020599,680.157898,1.19341695
47.6402054,0,0,0,0,2.43541527,84.311554,6.24555159,11.9529161,2.50458574,7.48523808,0.061018754,3.30970097,21.9653358,0,0.397505045,0,2.18836951,0,0,0,0,0,0,15.1703167,0.550560176,327.091461,553.749512,0
24.891552,69.9913559,6.71757126,0,0,2.28932309,59.3273697,64.2289734,17.0622654,0,0,0,8.25886917,21.318037,0,2.92973709,32.6072693,0,0,0,1.236467,0,0,3.325629,21.1583843,0,398.567444,707.175964,5.2164917
12.7674265,2.51666498,1.14725292,0,0,3.42768097,37.3914261,4.50710297,9.7207346,5.93903446,0,0,0,0.236554474,7.29438877,0,0,0,0,0,0,0,0,0,4.89833736,0,372.793579,707.175964,0.763651729
4.88624048,4.01558542,0,0.244192705,0,0,13.7107239,0.213583678,5.68686342,0,6.87888527,0,0.742379308,0.882956028,0,0,0,0,0,0,1.72206461,0,0,0,3.41470838,0,385.463043,693.533936,2.84019589
30.8686314,0,0,0,0,0,27.2520466,12.6647463,12.6332731,6.5585289,20.8043652,2.04702926,0,0,0,0,5.10537338,0,0,1.64534318,0.319036603,0,0,0,55.7651596,0,319.896423,674.505371,3.59097147
73.7825623,5.60215998,0,0,0,2.48553205,116.612762,18.0572758,11.8277636,2.20410895,8.85574627,0,3.49790382,22.0752678,2.05582404,4.32068682,0,0,0,0,7.62734413e-3,0,0.546074986,0,30.0368748,0,366.617432,703.250793,2.56821203
6.08550072,0,4.85812855,0.466107965,0,0,27.317667,11.461298,10.7336178,0,0,0,0,17.9301586,0,0,14.8697681,0,0,0,0,0,0.15880385,0,0,0,423.771729,707.175964,1.75035059
58.6133423,0,5.07222271,0,0.396746516,0.449262947,59.4790726,13.6779346,4.80246115,1.53304803,37.0836983,0,2.44039488,9.71548939,0,4.92262793,17.663187,4.47237873,0,0.355024487,0,0,0,0,111.707581,1.13356924,343.884552,699.347656,0.396746516
13.5325441,8.90035439,3.16375256,0,0.335677624,0,23.7188873,6.69759512,4.51568937,0,26.497776,0.518942714,2.1992054,0.137312159,0,4.33127832,0,0.488385409,0,11.1344757,0,0,0,0,29.3079815,1.43618524,323.473694,687.769104,7.81872511
12.8350649,0,0.993592918,0.527509034,0.061018754,2.33732986,46.883564,44.0404549,10.4840126,0,0.298354238,0,0,19.115242,0,0.043867908,16.2648354,0.106784441,0,0,1.24908829,0,9.4960289,0,3.3577311,2.57209992,357.546417,713.105286,9.18114853
1.73032427,0,3.79096317,0,0,0,0,8.41510201,5.27671814,4.1798296,0,0,0,0.805270314,0,0,1.63963223,0,0,0,0,0,0,0,0,0,370.723267,753.938599,3.99290156
40.1614647,0.926746428,0,0,0,2.51723099,57.3925552,2.26713848,6.94066143,1.62605417,0,0,2.00056863,8.59121513,0,0,0,0,0,0,0,0,0.399542391,0,8.19538212,0.976550996,381.192291,737.329163,12.5732155
11.6426191,8.80879974,4.54189444,0,0,1.34508264,8.1247263,12.5125113,6.17811584,5.2164917,2.64702439,0,1.13871312,0,0,2.19401097,3.23570156,0,0,0,0.413842887,0,0,0,5.2244916,0,334.450195,561.487061,0.656531215
37.3926315,0,0.22884281,0,0,0,29.8685589,19.2024632,9.6703167,2.72788429,0,0,0,0,0,4.27859974,0,0,0,11.3110914,6.99379158,0,0,0,136.575119,1.42813921,295.130249,588.623474,2.77596164
27.5267067,0,2.55229282,0,0.366209924,0,27.1213131,34.1451759,9.87367249,2.53638196,3.10548162,0,6.68143749,0,0,0.70947659,10.1674519,0.076273754,0,1.81493056,2.87444663,0,0.488564491,1.59076071,81.5457993,0.190738842,463.33252,808.319031,10.5880976
5.53261375,0,1.28584516,0,0,0,9.08597279,3.01764441,8.87737083,0,0.626146436,1.40930665,0,1.64718282,0,0,0,0,0.666056037,0,0,0,0,0,1.01559079,0,417.905762,775.233032,2.6798892
6.08550072,3.30970097,7.45602703,0,0.717730224,0,7.68962955,16.1187115,7.41592121,1.23961389,0,0,0,6.42476797,0.190738842,0,1.11376035,0,0,0,2.34419727,0,0,0,0.697859824,0,557.089661,931.850647,5.45368624
13.3545198,4.2162962,2.53638196,0,0,0,13.5474777,18.7535782,6.16257524,0,0,0.061018754,0,5.12421131,0,1.99110913,0,0,0,0,0,0,0,0.379229546,17.9057465,0,394.150055,760.26416,0.183067217
4.20600796,1.67324674,3.26164508,0,0,0.367785156,11.7744055,19.7555656,9.64521122,3.74078774,0.425924838,0.886212885,11.7348061,20.2845345,0.381825864,2.11252975,1.43764031,0,0,0,0,0,0,0,11.1637077,3.18106937,406.418457,801.589661,5.99603319
13.7859812,0,0,0,0,0,6.51903963,15.7039022,5.42327118,0,1.27254689,0,0.459259093,0,0,0,0,0,0,0,0,0.04195245,0,0,5.42327118,0,371.756958,739.384949,0
100.47831,2.34419727,0,0.527509034,0,3.33046365,137.599335,20.8123455,19.2532234,3.39280343,132.060196,7.92723322,0,33.8100014,0.859622121,4.76703215,10.5534363,0.274624318,0,0,0.070598766,0,0.585217535,0,255.652298,0,409.83078,683.952759,10.3780813
20.5394058,6.71539116,0,0,0.076273754,3.86131859,53.5871277,11.5177164,8.25886917,0,0.015254688,0,1.91696,0.635215402,0,1.5984602,3.68209147,1.10112035,0,1.12687802,0,0,0,0,76.4957352,0,372.793579,689.685303,9.20504665
53.7959213,4.73188543,4.06066847,0.244192705,0.702427387,0,56.3788681,80.8631058,14.0071735,4.26539993,3.69965649,0,12.9372292,0,0,3.97669315,153.844055,5.93903446,0,2.86079597,1.38749695,0,0,7.01159859,104.185608,0,544.776489,1010.41479,9.08597279
48.9731712,3.325629,1.22421122,0,0,4.37765741,86.5456924,12.7260857,15.3738041,1.28584516,53.5746994,0,0,16.0232964,0,4.66242933,1.18361735,0,0,0,0,0,0,0,0.839696407,0,393.053467,753.938599,1.76591206
61.4388771,4.24732447,0,0,0.671827912,0,66.583046,9.42203045,5.12170553,0.94755584,2.11508155,0,0.849719286,5.60508394,5.73064899,1.75531948,3.39499664,0,0,0,0.072509483,0,3.7155416,0,119.777603,6.806283,285.458435,526.777954,15.7411842
12.7337484,8.11154366,0,0,0,0,27.6483078,20.7139149,4.93482208,0,0,0,0,17.3675919,0,1.62175345,14.2389355,1.64157271,0,0.620604575,0,0,0,0,64.0466309,3.88777971,370.723267,625.7229,5.99603319
12.3368254,5.77295065,2.12548304,1.91224051,1.85940027,0,38.8971481,43.170414,9.37358475,1.47114062,0.852312684,1.95310199,0.082066402,13.7909193,0,1.11805522,16.2648354,0,0,0,0,1.03642714,1.62566435,0,72.7651596,0.015254606,602.435364,1044.84631,4.50710297
92.1661453,6.90548229,0,0,0,0,98.1755905,16.5832977,16.1734543,4.23112583,0,0,7.96702528,26.3227177,3.81276488,9.74604893,4.62233877,0,0,0,0,0,2.51071239,0,67.6991882,0,370.723267,733.234863,0.79427737
49.3804207,0,0,1.00001836,0,1.43764031,35.9484825,5.36204433,14.5765953,2.96912932,13.7409897,0,0,0,0,0.852233768,0,0,0,6.73243761,7.96702528,0,0,0,37.290123,0,309.402863,613.66864,3.7074039
57.4885597,7.80522585,5.86336708,4.92076445,0,0,84.9753113,12.7876816,7.60790634,1.71924424,0,0,0,34.3371086,0,2.90887332,10.8465424,0.061018754,0,0,0.711808264,0,0,0,120.784706,4.59057426,389.782104,735.279114,2.77596164
17.1080208,2.01483893,0.061018754,4.27561283,2.80805993,0,61.8051872,72.5041962,16.9257603,4.26539993,3.12056351,0,3.49790382,33.2059402,0,7.15581894,10.4230442,0,0.466107965,0.257838309,1.50814152,0,0,5.58817577,0,0.221280068,382.255463,569.334167,0
14.7717514,0.207137063,0,0.650631726,0,0,35.7723846,13.9089594,4.87417603,0,0,0,0,1.52501953,2.14986849,2.40030789,3.67333817,0.137296334,0,0,0,0,0,0,1.17471886,1.63082254,322.575592,600.17981,9.66723442
14.6543322,0,1.05501807,0,0,0,53.9962425,19.1118221,18.5418491,5.23461485,0,0,2.12254953,11.0948257,0,0.019069105,25.1335068,2.44109225,0,0,0,0.167956978,0,0,98.5375137,0,394.150055,654.182922,2.82412314
33.877655,11.5815868,0,0,0,0,56.2356339,13.289897,4.9839263,0.335677624,13.6367397,0,0,41.0692062,0.183104962,0.371141165,0,3.49166703,1.33195448,0,0,0,0,0,58.9387932,0,430.920685,751.841919,2.88847232
83.8454361,0.180026829,6.63783169,0,0.167809799,1.46584177,77.3625336,29.7243328,12.7337484,3.90851593,0,0,5.19858789,15.6384172,0,9.37358475,33.6707802,0.993592918,0,0,0.937276244,0,0,3.83441997,21.4460983,0.068648167,364.581757,687.769104,18.1000252
25.7864513,0,0.748342335,0,0,0,36.3928299,17.1824303,12.016016,2.25137019,2.62067294,0,0.839696407,28.4778709,8.49019814,2.49885035,0,0,0,0,0,0.068656079,0,1.81493056,136.957214,2.19292784,441.872925,749.75116,1.47114062
5.8311224,3.60931683,1.07038224,0.828548253,0,0.714069605,9.9927063,11.3770914,4.97160101,0,3.98221827,0,3.8158679,3.66511869,0,0,8.41201591,0,0,1.72206461,0,0.547092378,0,0,48.7035751,2.33209968,354.573425,643.360046,2.58413982
8.19538212,0,0,0,0,0,28.7354527,1.08574963,7.51125669,3.62417364,0,0,0.961203694,17.9742413,0,3.9191134,0.476555914,0.932215929,0,4.44965267,0,0,0,0,0,0.789764404,372.793579,634.479492,0.717730224
73.5779343,11.9529161,0,1.51691818,0,0,79.6087799,13.6779346,7.49208498,3.90851593,6.33989906,0,0,0.859622121,0,1.54523098,0,0,0,3.76078844,0,0,0,0,10.0815754,0,344.842651,745.587158,2.3302865
0,0,2.66390896,0.875175297,0,0,23.5498695,16.0805702,13.2138729,3.50818682,0,0,0,13.4309244,0,0,0.394882202,0,0,0,0,0,2.92276502,0.44472751,6.36793423,0,395.249756,627.464355,4.66419935
25.4383965,4.32068682,0.305149198,5.18904066,0.962898612,0,29.2254047,17.5520878,5.70111465,3.27799964,0,0.381477684,1.12099111,15.8295975,0,0.971944928,1.67939281,0,0,0,0.076331571,0,0,1.05754077,319.949585,1.01567924,360.544617,643.360046,0.381477684
0,0,0,0,0,0,2.69587851,0,8.74079227,0.518942714,0,0,0,5.04721165,0,0,2.2833693,1.81263018,1.36394215,0,0,0,0,0,0,0,441.872925,717.085999,1.28584516
