Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
20.6505356,2.97193885,7.68606472,0.554715037,0,1.58079362,123.647972,27.8487434,6.58067942,0,43.614048,0.336885631,0.287337184,8.67334461,0,0,7.20800829,0.457833886,0,0,0.673771262,0,0,0,44.5468864,0,227.422775,541.593506,5.19838905
31.8109131,3.293854,8.73463345,0,0,0,92.1671295,19.523159,9.25281906,3.65317559,53.1360054,0,2.10255647,5.2244916,0,2.62067294,0,2.20410895,0,0.913672745,0,0,0,0,41.9753571,0,162.86998,383.230469,4.9648366
11.0762539,1.66923499,10.5053301,1.62566435,0,0,41.5887032,41.1775627,8.60645199,2.895051,0,0,3.68867445,19.2014828,0,3.37875962,4.29845142,0,2.6798892,0,0,0,0,0,64.4978638,0,235.755173,436.358551,1.10112035
24.0939217,0,10.6812153,1.657251,0.478060126,0.267595559,43.4944839,19.293539,6.46518993,1.18689144,0,0,1.42914665,5.30304289,1.55274081,0,1.24435008,1.95310199,0,0,0,0,0,1.24908829,4.33644056,2.89358974,241.036194,472.817627,3.42570996
26.2106037,3.23902345,3.60278296,0,5.53261375,1.23675132,44.26091,44.7054062,9.97704887,0,0,0,0,7.8252573,0,1.13547361,5.71658659,0.488385409,0,0,0,0,0,1.04344296,13.916646,0,209.896576,379.024597,0
14.4224157,9.84800625,8.47013569,2.08274794,0,0.01144098,43.4944839,54.8245773,22.033741,0,2.9790051,0,0,30.2839565,1.00457525,6.21972656,2.23618937,0.763651729,1.42475843,0,0.144943163,0,0,0,27.3535156,1.35424161,305.133972,439.993866,6.77766657
12.1432714,8.87737083,10.3569574,0,1.55274081,1.45641828,39.3810234,22.2424488,12.016016,0,3.96361661,0,2.2412045,4.22661161,0,3.94463801,0.94530493,0.978244305,0,0,0,0,0,0,19.7988186,0,228.684952,457.369904,5.71314192
17.4787064,10.3210306,6.67693996,1.53030384,0,1.18802023,85.6446075,30.8245525,5.38287115,2.96486092,33.2059402,0,4.31012344,12.6666718,0.030512825,1.3588289,1.55747712,0,0.809593737,0,0,0,0.25391981,0,8.87749672,0,251.961273,438.778687,5.73184061
1.63744664,2.26250315,13.8908796,0.105029225,0,0,28.0507355,32.5182266,7.28462505,0,0,0,0,12.8350649,0.723508954,0,2.61730742,0,0,0,0,0,0,0,16.2648354,0,213.997192,416.327393,6.03415203
19.4093151,0,9.37678909,0,0,0,42.6360741,23.9462357,7.86548471,1.6023221,0.328265607,0,0,5.99437952,0,4.1067524,0,0,3.92536473,0,0,0,0,0,0,0,226.794357,345.119965,4.62916899
46.9876328,5.50505686,7.61341095,0,1.62566435,3.50226188,136.498123,49.925621,14.7325029,3.56602216,28.0463943,0,2.77370644,43.7381439,0,12.6717329,14.8981762,0,0,0,0.450772256,0,0,0,42.7764664,0,187.950531,395.043365,0.549506068
57.8076706,4.08463717,7.66784,4.19574642,0,4.95059633,121.362534,50.6869316,19.305109,2.72149396,83.7243805,0,0,1.5984602,0,6.35509348,8.04028511,3.19633913,0.320412964,0,0.435441941,0,0,0,87.4762878,1.43296015,168.337051,414.033112,1.84380436
52.0409241,1.56406391,6.9378705,0.216849342,0,1.2770431,81.7109528,31.8910255,5.64434052,0,0.696929574,0,0,49.7911148,0,2.55565906,5.11131811,4.89362383,0.412016511,0,0,0,0,0,85.3349686,0.225386128,256.897705,360.67218,0.106784441
11.1637077,0,7.57732773,5.93445015,0.143406615,0.271437407,30.6010551,36.2143822,10.9895239,0,0,0,2.67664742,28.133297,0,7.23608637,10.6812153,0.56479013,0,0,0.06102011,0,0,0,7.95338631,1.19242764,255.477371,483.409424,9.03863239
