Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
5.47764778,12.7674265,0,0,0,0,0,0,5.78743458,4.71687508,0,0,3.32886267,2.09758711,0,0.775861561,1.80630207,1.48456466,0,0,0.616149068,0,0,0.143406615,8.85445118,0,315.880615,585.828857,6.07236719
7.6469388,7.74546099,0,0,0,0,0.106784441,28.1894341,5.88992691,0,0,0,18.2412052,1.96298778,0,0,34.1571999,3.07454515,0,0,0,0,0,2.33313537,22.2734432,0,401.826263,736.848389,14.9046021
4.13474274,5.18568802,0,0,0,0,0,0,5.74409962,2.20410895,0,0,0.42777878,0,0,0,0,0,0,0,1.24276602,0,0.08589083,0,12.1753073,0,247.715027,510.8815,10.7745056
0.129957139,57.0132446,0,0,0,0,0,0,6.30397272,0,0,0,2.35843754,0,0,0.609483361,0.585217535,0,0,0,0,0,0,0,0,0,288.849609,566.508118,1.48661053
19.8855267,0.913672745,0,0,0,0,9.18114853,8.31129742,6.56404591,4.50710297,0.90604341,0,4.1625495,0,0,1.29075897,0,0,0,18.6919518,0,0,0,0,263.658508,0.727837682,247.715027,485.843353,4.28256035
0,0,0,0,0,0,0,7.12257338,6.20932436,3.21264887,0,0.412016511,0,0,1.40473151,0,0,0,0,0,0,0,0,0.11844448,1.29726017,0,341.613953,563.350952,3.26164508
18.0021114,0,3.77422476,0,0,0,5.97700977,16.8240318,7.51125669,0,8.18921089,0,13.4309244,4.24732447,0,0,28.2870808,0,0,4.61673737,0,0,0,0,54.3941956,0,422.600952,774.926819,8.21341991
9.54548264,46.9876328,0,0,0,0,0,52.0232582,5.10901165,0,0,0,0,0,0,0,6.90548229,1.81208682,0,0,0,0,1.15362322,2.63256788,4.42787313,0,249.101974,485.843353,10.8551655
0,1.78064334,0,0,0,0,0.656531215,1.77891004,5.5603199,0,0.968715131,0,0,4.88624048,0,0,17.9538612,0.282395065,0,0,1.15662098,0,0,0,1.51918864,0,337.812469,564.927307,4.69929886
3.77905273,0,0,2.30126166,0,0,1.84380436,4.2301631,5.04605007,0,0,0,0,0,0.34499082,0.585217535,4.79062033,0,0,0,0.31505996,0,0.467598468,0.224631473,46.0892944,0,264.146027,492.671692,0.22884281
16.347271,1.33013785,3.26164508,0.956120253,0,0,0,26.5234108,4.42787313,0,0.076287299,0,13.9916153,0,0,0,52.474144,0.213643849,0,1.54898202,0,3.0437057,0,1.73861992,0,0,260.483093,422.591919,5.16224289
19.4616375,0,0,0,0,0,8.64273357,0,8.60645199,1.36297715,4.15564871,0,0,5.45038652,0,2.31664133,0,0,0,9.25281906,1.54148757,0,0,0.375182807,31.6374187,3.59244704,246.335846,582.563293,3.57438946
22.6380634,0.385309428,0,0.095369421,1.14725292,0.251961797,15.8911638,5.84416389,4.59407282,3.14747572,7.62730312e-3,0,0,10.4021826,0,1.26819575,25.507618,0,0,3.77905273,1.03503978,0,0,0.087803423,106.535332,0,322.125153,543.256714,7.94903755
0,2.40030789,0,0.689981639,0,0,1.14725292,0,8.71824741,0,0,0,0,6.48155403,0,0.511830032,0,9.05001259,0,0.763834953,1.3468132,0,0.424100429,0,12.3693991,0,340.659576,600.753601,21.5661793
4.34189796,0,1.22421122,0,0.641236424,0,0,0.420116901,6.73243761,0,0,0,2.62637877,0,0,0.293261558,0,0,0,0,0,0,0.04005162,0,7.70589018,0,242.921677,406.418457,6.22620964
2.38897777,1.04625332,0,0,0,0,0,5.13712835,4.6281147,0,0.398758054,0,0.236554474,0,0,0,0,0,0,0,0,0,0,1.28105283,0.516083837,0,301.217682,508.036469,0
27.2284756,92.1661453,0,0.106821924,1.28584516,0,27.9159012,0,5.8311224,4.23112583,25.4003277,0,0,0,0,0,0,0,0,5.72048998e-3,0.228526801,0,0,0,157.499268,2.51817536,280.889496,523.884155,0.993592918
0,6.19369888,3.27799964,0,0,0,2.90458369,0,4.37392521,0,0,0,3.21039009,0,0,0.839696407,0,0,0,0,0,0,0,0.011441121,38.0137749,0,303.754547,519.513306,5.9580102
0.730563521,5.8604455,0,0,0.061018754,0,0,0,8.47431183,0,0,0,2.27094722,0,0,0,7.86548471,0,0,0,0.395469069,0,0,0,0.465511143,0,276.219849,649.678467,0
