Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
2.22536206,2.95780087,9.15729237,0,0,0,0,6.63783169,6.30397272,3.47515965,0,0,0.681488574,0,4.19691324,0,8.13241768,0,0,0,1.57165194,0,0,0,0,0,370.723267,696.740784,8.85089684
45.4583549,7.66653538,1.31668568,2.92208195,0,0,85.6446075,20.6159649,11.5208912,5.23461485,10.6060858,0,2.64455223,24.5559444,0.79427737,0,5.03355885,0,0.038136877,0,0,0.471778095,0,0,22.5768681,0,241.036194,483.138824,1.05501807
8.99292469,1.89433193,1.20881224,0,0,0,0,3.65742683,5.65847635,0.840233803,0,0,3.27926445,0,0,1.42914665,17.4319172,0,0,0,0.365088165,0,0,0,2.00056863,0,259.043243,577.699219,4.1798296
38.9653244,11.5511971,0,0,1.53304803,0,66.926796,21.4131794,10.4840126,1.75035059,0.689981639,0,0,31.1227398,0,5.28986263,0.609483361,0,0,2.47529817,0,0.377205551,0,0,247.890121,0,237.721649,518.064575,0
25.9270439,13.0402498,1.39385915,0,0,0,50.4317818,0.962898612,6.81836987,0.106784441,2.29528713,0,0,8.71824741,0.320412964,0,0.921505213,0,0,0,0,0,0,0,122.140793,0.167956978,351.625397,631.76123,9.06228256
0,12.5667534,0,0.160309106,0.335677624,0,28.9443455,7.33023739,4.58278561,1.03965712,0,0,0,28.3642979,0,0,0,0,0,0,0,0,0,0,8.6957655,0,249.183762,477.775146,0
46.6004677,751.385498,0,0,3.34353209,0,64.5597534,0,14.1191626,2.55229282,5.06922007,0,11.4704514,1.16866493,1.39385915,0.091629401,0,0,0,2.08768296,0,0,0,0,1.236467,0,306.83432,473.791809,16.1952572
13.8593016,230.470764,0,0,0,0,95.3719788,9.9927063,10.0030718,0,4.19517422,0,0,0.145329669,0,0,0,0.92190218,0,0,0,0,0,0,10.649724,0,323.473694,550.898438,1.81263018
12.8690252,14.4224157,2.06270647,0,0,0,71.0189667,11.6312294,16.7455215,4.23112583,0,0,2.91283655,15.1703167,3.14747572,1.91241395,0.415891469,0,2.46459627,0,1.00457525,0,0,0,19.6723976,1.65449131,367.639557,626.483643,5.76930523
37.5985184,311.098816,1.13187194,0.926850975,2.72788429,0,54.4087181,0,16.0015678,0,0,0,0,13.8593016,4.94700527,0,0,0,0,0,0,0,0,0,21.9742336,0,325.277496,557.089661,11.8320808
43.3782463,48.7035751,1.82821441,0,2.25137019,0.312971771,107.119415,10.1968985,6.78385639,5.00055552,0.183258802,0,0,4.57152891,3.9422276,1.12099111,0,1.05488932,0,0,0,0,0,0,104.768089,0,295.95105,526.818665,6.40120697
38.4337196,12.6666718,0,0,0,0.766524017,53.5871277,8.50570011,21.2729874,4.40312767,0,0,4.78431273,17.2460594,0.259363085,0,6.13161993,1.46841824,0,0,0,0,0.496999502,0,85.2565842,0.259914279,310.263855,633.530334,2.15691233
26.0684261,0.645280361,0.733035207,0,0,0,42.7423668,25.6650276,5.2115221,3.49166703,1.07493424,0,0,29.0690746,1.34754252,1.82359719,4.8381753,0.550560176,0,0,0,0,0,0,22.1532574,1.07493424,266.327118,465.925323,14.7986259
7.94660568,14.8505783,0,0,0,0,17.3868332,3.42570996,8.15334797,0,0,0,0,10.649724,0,0,0,0,0,2.17335415,1.54898202,0,0,0.761438906,66.2134781,1.96550655,279.189514,480.449432,1.45567536
