Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
83.9372025,0,8.77604389,4.73188543,1.36394215,7.25358438,271.02124,34.3967018,59.2660789,115.615341,447.357117,12.2632399,1.86204457,0.303154886,0,20.9133205,0,0,0,4.47154808,0,0,0,0,145.521454,0,170.039474,339.134216,4.29973698
52.8507385,0,0,0,0.160206482,0.993999004,170.644241,24.9384613,30.7844009,11.6330414,142.479355,3.6385181,0,3.87181568,0,14.0231972,0,0,0,2.68938184,0,0,0,0.093542792,329.831604,0.926850975,242.921677,487.201355,6.1298728
149.213699,0,2.57209992,0,0,0,230.657364,23.889183,14.1943436,5.68089485,147.53981,9.41722012,0.650631726,19.0984344,0.299194604,14.2752371,4.89575195,0,0,1.36364985,0.836312711,0,0,0,12.4394531,0,189.0103,361.549652,0.993592918
60.0737495,0,0,0,2.91283655,3.61260414,162.990982,6.91887522,15.0095568,33.2233162,206.853195,1.97093189,0,0,0,0.527444661,0,0,0,19.305109,1.25229287,0,0.455099225,0,101.202133,0,165.375061,406.418457,4.89362383
23.4696121,0,0,0,0,0,106.272011,8.99145603,5.61618233,0,146.749268,2.78186083,0.435441941,7.7256484,0,13.0949144,0,0.137296334,0,5.43681049,0,0,0,0,28.916481,0,205.48732,383.321655,12.8805609
67.7553101,1093.93518,0,0.355024487,0,1.17921877,124.641182,30.3792992,15.4148426,0,33.2397614,4.49302053,1.59816957,38.8584061,0,22.7412395,0.735570312,1.42475843,0,0,0.160206482,0,0,0,15.7528248,0,246.335846,462.041595,4.02675629
56.7285957,0,1.20469701,1.15962398,1.41206157,4.88078976,129.042419,13.0995731,8.94651222,11.20432,28.5281773,0,0,3.9382062,0,10.0921001,0,0,0,0.099284671,0,0,0,2.26785922,660.67334,1.27254689,275.449219,456.914001,1.51756418
59.5837288,0.137376517,1.23641133,0,0,7.6317358,148.733948,18.7535782,10.0815754,2.00366449,84.7534409,4.09704018,0,132.442413,0.110776611,11.5748692,0.366517603,0,0,0,0,0,0,0,21.6390724,0,201.517395,379.07486,3.7074039
58.2969742,0,0,7.53048086,0.412456274,4.47182226,210.255936,32.6770973,28.9898853,76.8674393,251.031982,0,0.435441941,0,0,5.64050102,1.9711138,0,0,7.70589018,8.61155987,0.51395601,2.76712322,4.10460043,316.359131,1.46584177,185.878479,380.13208,3.90851593
23.1023941,459.651825,0.666056037,0,1.02351463,0,121.039665,35.0772629,15.0495787,5.277637,45.2678108,0,0,10.7617378,0.049593315,1.48475862,0,0.015254588,0,0,0,0,0.074420415,1.24908829,378.020599,0,227.820541,400.79483,0
21.75,0.313755125,4.09559631,1.92151618,1.14145708,0.972920299,105.153069,22.7235794,4.59407282,4.9039464,78.78405,0.076287299,0,7.8252573,2.8002038,7.4490881,2.81928658,0,0,0.44472751,0,0,0,1.22081995,41.6087303,0,262.674683,468.532745,14.0761366
80.9882889,0,1.38798082,0.120362327,0,2.62067294,125.642738,17.929636,6.36793423,0,77.3625336,1.66443133,4.05132103,20.762289,0.594010115,13.6713953,7.79627991,0,0.590476573,0,0,0,1.13871312,1.97231901,572.876038,2.1549499,217.27034,345.803467,8.30269051
86.2799911,0,3.50009871,3.88122582,0,2.32526469,268.80368,18.2720337,30.6166496,22.6816273,91.6842575,2.07007957,0,1.68129599,0,22.9210644,7.17372179,0.763651729,2.22439742,14.4608002,8.6934166,0,0,7.24757147,794.70166,3.33046365,207.212784,445.585724,3.77422476
42.7764664,2.31924796,0.727837682,1.18689144,1.92902672,2.18949723,235.746964,28.3908825,19.8855267,3.314502,25.178194,0,0,3.72454405,0.787966311,5.32795143,2.65365434,0.152552843,0,0,0,0,0.424100429,0.872477949,17.7114925,0,204.91539,398.567444,18.7535782
62.4158401,0,1.17304623,0,10.430871,5.277637,285.507965,41.2799339,46.6004677,15.2938776,240.294998,2.95802021,1.09418476,6.49796247,0.656594694,7.2711277,4.24149752,1.31668568,1.83255935,3.11730766,3.08416653,0.114609852,0.596213818,2.56481147,726.608887,3.32247424,255.44075,429.720795,11.2655897
26.2188187,0,1.54123771,0.867395341,0,2.34943771,122.010971,15.9666672,21.4460983,0,45.0419388,3.69086432,0,0.723508954,0,10.2943907,0,0,0,0.875024676,0.875175297,0,0,0,11.4431839,0,294.556458,445.585724,18.0146294
128.093262,0,0,2.86079597,1.54123771,1.4990083,181.595459,21.5150547,19.4616375,3.7528224,233.187897,8.66255665,0,12.801199,0,16.3066959,0,0,0,11.0472641,0,0,0,0,26.3227177,0,219.095657,324.374329,2.92070532
68.5018082,0.618205667,6.45582533,0,0.343563318,3.12056351,179.639908,23.4378967,35.1061859,99.307663,274.758972,1.84301043,0,0,0,5.61373901,0,0,0,1.25225818,7.27703619,0,0,3.3577311,96.6374893,0.371652633,208.371216,372.793579,1.85940027
71.9666901,0,3.88777971,0,0.183104962,2.75447392,149.134216,24.0034313,13.0058146,6.50917912,185.070801,5.31532621,0,0,0,5.37876368,0,2.26713848,0,0,0,0,0,0,85.3221207,0,257.5896,491.29834,0
27.0650883,0.164132804,0,0,0,0,71.9433975,11.8032141,4.61673737,0.271437407,31.736269,0,0,14.1191626,0,4.19517422,1.99645078,0,0,0,0,0,0,0,2.14986849,0,237.557938,456.914001,14.1773214
139.20787,0,1.84536588,3.50634193,2.91283655,6.94543982,239.639801,38.8971481,26.4973602,27.6451797,104.046516,0.673969626,0,1.82794487,6.36793423,8.98712063,0,10.1712084,0,16.7903938,2.21020794,0,7.88568163,4.46058607,1699.21594,0.922682941,225.92189,400.79483,16.1952572
93.7164307,0,7.62729406e-3,0,0,1.14855194,145.963135,23.8322754,17.2460594,0,24.7011452,0,0,7.47296572,0,20.7501144,0,0.993592918,0,0,0,0,1.59076071,0.892955184,343.884552,5.49494171,190.06604,372.793579,3.95910478
57.8218346,0,11.1742191,4.00582409,0.906315088,4.75540447,145.571701,23.160408,6.58067942,4.82338476,105.153069,0.492185116,0,48.4354858,0,25.2665462,0,0,0,1.82359719,0,0,0,0,56.7773743,0.252236128,240.224716,412.121704,0
56.4201622,0,3.09380007,0.143406615,0,0.464850068,196.981522,13.9756117,31.1227398,64.3216705,185.572876,2.20109105,0,0,0,8.37102413,0,0,0,16.1734543,0,0,3.23127007,4.7788105,696.740784,0.375521243,211.295959,398.567444,7.99275017
77.5035706,0,2.50027776,1.91241395,9.07143688,2.5363915,260.117645,38.8011475,62.8159904,46.7718811,102.139412,0,3.52051687,0.792830467,0,18.698597,1.77063167,0,0,0,0,0,0,5.72048998e-3,12.4097509,0,250.49675,419.072357,4.24825525
35.145359,0,1.22847664,0,0,1.5180918,144.016891,37.3914261,18.0990162,7.46713972,111.464256,0.94355619,0,6.76666975,0,10.873621,0.696929574,0,0,0.11844448,1.21261954,0,0,0,532.737366,0.202398434,223.415161,454.371765,4.87586689
25.3333435,0,0,1.90335274,0,0,125.978455,5.76930523,15.1299582,1.89043105,112.653831,1.07064009,1.05488932,4.67392826,0,11.430809,0,0.12204022,0,0,3.95273161,0,0.267649263,0.496999502,0,0,315.880615,429.720795,3.29436564
