Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
35.5907593,2.97975802,11.2814512,2.62011242,0,4.20511293,126.315109,47.2378235,16.8240318,0,31.6631756,0.742282331,0,12.047698,0,2.46665239,0,0,0,0,0,0,0,0.805047393,118.195618,0,277.644165,544.776489,8.30269051
95.5638657,26.0116291,14.0443993,4.79062033,0,3.22014022,287.86676,56.6665154,44.6548309,31.2933388,468.7565,10.042202,0,2.04852009,0.885248482,18.2201633,1.10205448,0,0,10.4021826,0,0,0.411795706,3.54886031,692.852783,0,259.043243,479.110413,4.07764721
18.7422657,0,0.162657931,0,2.45695329,0,91.6842575,29.1548672,8.27204514,19.4616375,31.8326817,3.64719439,0,0.924123883,0,0.94355619,1.09418476,0,0,7.39701033,4.9839263,0,3.08764315,0.438523352,106.567795,4.98369694,234.453369,395.249756,12.482254
28.59725,3.47723985,11.8277636,1.38749695,1.2704308,0.290659338,114.767746,19.569416,10.3324394,5.05857515,200.956619,8.96507931,0.259471357,18.492094,0.842196882,7.25358438,1.88711238,0,0,0.51821357,0,0,0.602838337,0,40.8554764,0,285.458435,520.966187,4.38585567
30.7844009,1.47056222,5.64434052,1.86307526,2.82412314,2.26557064,119.757164,31.1252861,18.8344402,2.44039488,34.5846558,1.19683945,0,12.9714746,0,8.43259239,0,0,0,0,0,0,0,0,63.3263512,2.61730742,298.427399,516.619873,5.30730867
13.7494736,5.11748314,0.939918637,0,0.763651729,6.38559723,43.2781448,22.1896515,5.07278299,2.87444663,26.2882671,0,0,0,0,6.13118267,1.48456466,0,0,0,0,0,0.721163154,0,1.47648895,0,258.32605,421.415436,8.82761097
48.4354858,9.67635059,5.53261375,0,0.366209924,2.24786401,130.429077,39.4785767,10.9118557,3.76990867,94.4951248,0,0,22.9466286,1.43618488,11.1206398,2.85657096,0.061018754,0,0,0,0,0,0.684009731,119.167458,1.31598747,241.704712,454.371765,11.7456551
71.3646088,0,7.76532793,0,0,2.83030748,212.556427,34.9914017,38.9841957,54.8473358,262.674683,7.20122576,3.55125451,0,0,7.53981733,0,0,0,6.41636372,8.09072781,0,0,0,183.849594,1.0391953,245.755508,464.627106,2.77596164
49.7911148,1.58566093,10.2138691,14.4992914,0,8.64137363,180.614944,49.6745949,29.2875271,7.92624187,129.521622,0,6.04726553,31.6374187,0,29.3086643,1.33195448,1.76591206,0,0.578646123,0.240230456,0.209078178,0,0,99.0269775,0,264.120392,506.619934,0.610652566
11.1637077,2.20109105,13.0058146,0,0,1.50377011,52.7788658,21.7719517,4.5193162,3.7974124,46.6453056,7.66883993,0,6.64766836,0,4.99770069,0,0,0,0,0,0,0,0,8.7140007,0,239.704788,468.532745,4.61168003
