Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
43.9580956,0,2.3936789,0,0.061018754,0,74.2147141,0,27.0069847,20.5184917,46.2047882,0,0,0,0.94755584,0.785539031,0,0.573626459,0,5.33384037,1.0211252,0,2.52861381,0.480157554,141.627029,0,228.457001,432.123962,0
43.5,3.98637819,1.20469701,0,4.78735781,3.77967334,53.8595009,25.7954807,15.5801477,0,28.5504742,0,3.37880349,33.7303696,0,0,3.87181568,9.37678909,0,1.00784719,0,0,0,0,9.89940929,0,270.870605,532.737366,2.92070532
79.5421066,16.3036346,16.5793724,0,0,0,66.0709534,13.0183582,13.2138729,4.00982141,28.8428783,1.71924424,0,0.167809799,1.82821441,1.1357466,10.7336178,0,0.81132549,3.77026033,0,0,0,0.620604575,21.8557186,0,361.276642,704.582764,13.4503679
61.8239861,6.81836987,0.466107965,0,0,0,87.4568253,1.23641133,15.4972649,9.20504665,53.8441505,0,0,0,0,4.08463717,0,0,0,0,0,0,0,0,96.904129,0,294.556458,569.683105,0.733035207
31.3010292,28.9898853,0,0,0.015254588,0,25.298975,26.057663,7.34058666,3.74078774,30.9818439,0,0.213643849,0,0,0.963882744,0.480157554,7.17372179,0,0,0,0,0,0.465511143,0,0,371.530823,587.468567,21.9797668
50.2670135,0,0,0,0,2.6936264,65.9011841,10.2107468,15.4972649,10.7209911,27.4122887,0.045763921,6.09154463,1.42475843,0,0,0,1.41206157,0,7.45230103,6.41636372,0,0,2.95780087,101.888176,0,306.312927,525.349365,8.59690285
33.0354767,0,2.68102217,1.07493424,0,0,59.7837257,2.69931912,11.1930218,12.2127295,23.5597076,0,6.06199503,0,0.167809799,1.65327334,5.53261375,0,0,0,2.26785922,0,0,0,53.057476,0,313.241821,529.769653,7.33023739
41.8266411,2.61390734,1.42813921,1.5180918,0,2.2714932,66.926796,22.6906033,28.59725,14.1097918,18.8809299,0,4.8832798,0,0,0.08589083,14.3079033,0,0.367785156,0,6.41636372,0,0,0,92.9392395,0,296.207733,561.778992,13.5150385
39.5976372,1168.31836,0,3.44412923,0,0,42.4243431,0.573626459,12.5336323,4.8227067,40.0122871,1.82821441,0,8.21341991,0,0.51821357,0,0,3.19692039,0,0,0,0,0,0,0,282.463654,433.330627,10.9906425
69.1693115,19.2532234,0.953111827,0.618205667,0,0,132.538284,14.826251,15.6217632,5.58287859,95.3357849,0.94755584,4.42544842,12.3918562,0,4.03518534,0,1.48456466,1.25908768,0.774268389,0,0,0,0.34499082,45.9623985,0,276.992676,471.154877,7.3720417
50.8006554,88.8904114,0.681488574,0.152663141,0,0,70.107193,9.17932606,5.03355885,4.5593152,25.2795925,2.61602116,0,10.9091988,0,0.419993013,0,0,0,0.297681659,0,0,0,0,13.3545198,0,271.628357,485.843353,0.916878819
88.8530655,0,0.882956028,0.240724653,4.1798296,1.27254689,73.2591858,48.7012291,60.2590485,0,20.7943516,0,6.15100813,0,0,0,9.92521763,0,0,0,7.19236946,0,1.3670367,4.94704914,405.005463,3.5783174,303.754547,508.036469,14.2111969
30.4316254,0,8.37051678,0,0,0,54.8245773,16.219553,27.3771725,11.7456551,40.2213402,0,18.3311424,0,0,0.576460004,2.84044743,0,0,6.59721613,4.46058607,0,0,0,61.6093292,0,252.603699,525.349365,8.9444418
85.3221207,21.7378635,0,0,0,6.02956343,156.955887,16.10149,39.1800652,3.49166703,32.6973457,0,3.00754023,0.58007586,0,6.11620522,3.07292342,0,0,0,2.67030382,0,0,0,243.074219,0,256.155029,477.775146,3.67407274
34.783062,34.9142532,0.589012682,0,0,0.726145923,51.5909615,8.43014908,10.0030718,0,24.8372974,0,0,4.38585567,0.427287698,0,0,0.190738842,0,0.351213694,1.3468132,0,0,0,7.92624187,0,340.659576,612.625854,7.39299107
15.1896496,15.2920685,0,3.07550406,0,1.79622352,39.7728081,10.6054649,4.59407282,0.152552843,23.857336,0,10.3815346,1.75035059,1.39385915,1.68129599,15.4559965,1.06274152,0,0,0,0,0,0.814879954,21.7378635,0.344604015,313.241821,555.535278,4.19691324
106.278214,0,0,0,0,1.54690003,93.6319351,4.79660559,30.0368748,21.9276199,61.9890594,1.82821441,0,1.37841606,2.69587851,0,0,0,0.279123604,6.6609273,0,0,0,0,33.0530128,0,276.219849,465.925323,6.63783169
30.6661415,5.47764778,0,0,0.870883882,0.622175038,57.2465515,8.39034843,5.10901165,0,53.4180794,0,0,11.7456551,0,0,3.73356986,0.397138685,0.344604015,0,0,0,0,0,15.1703167,0,221.553528,489.928833,0
109.50869,0,1.66356587,0.23688896,1.40930665,2.78186083,115.686401,0,14.3459682,13.875741,23.5597076,7.22626781,4.53114128,7.58296013,0,0.203256771,0,1.88711238,0,12.8632908,0,0,0,0.795267344,120.112358,0,314.998535,519.513306,3.29436564
108.027939,0,0,0,0,0,52.1153259,9.83113289,19.5667229,0,21.8015461,1.65709651,5.6885457,0,2.82412314,0.827245653,0,0,0,0,2.12254953,0,0,0.526751459,20.5394058,0,192.195419,384.390839,7.33023739
26.4563293,18.0021114,4.27561283,0,0.503663301,0,29.3670311,3.78086209,7.47296572,0,23.7378006,0,0,0.305149198,0,0,0,0.581318676,0,0,0,0,0,0,12.1753073,0,375.713959,696.740784,0
58.1515579,19.305109,0,0,0,0,55.9503326,6.98780584,32.87257,3.24530196,54.4178009,0.335677624,1.58187628,0,3.03383636,0,0,0.099162579,0,0.381825864,0,0,0,0.168442816,53.4992981,0,280.889496,599.076599,3.45866418
89.5772095,24.8240528,0,0,0,0,13.5150385,0,5.72973251,3.11495423,30.9818439,0,6.75751925,0,0,0.091629401,0,0,0,0,0,0,0.281421274,0,42.6674843,0,290.468689,522.423157,0
18.0627575,0.068688259,0,0.856427491,0,0.05339592,35.4229851,22.130455,5.25053453,0,33.291523,0.366209924,0,13.0995731,0,0,2.66397572,0,0,0,0,0,0,0,0,2.58801317,306.312927,522.423157,3.55782008
41.0692062,25.3693676,0,1.37723136,0,0,77.1616898,6.98780584,8.87737083,10.5352945,24.2198486,5.54585886,0,0,0,0,7.58847046,0,0,3.63388181,0,0,0,1.10345137,77.1360703,0,292.096893,569.683105,2.14119411
48.8297272,0,0,0,0,2.24198222,39.9702759,3.29906321,6.99379158,11.9481335,23.5006657,0.457833886,2.70848322,0,0.870883882,0,0,0,0,3.0649364,6.74953032,0,0,0,19.5141068,0,294.556458,568.093384,0.56479013
47.6859894,50.9033775,0.358865112,0,0.962898612,0,90.4887314,12.710187,13.7859812,0,71.0488205,0,0,17.929636,0.061018754,0,7.58847046,0,0,0,0,0,0,0,0,0,328.493896,549.36145,7.94903755
76.5995407,0.622835815,0,1.15729225,1.11649442,0,99.7413254,4.8832798,20.2097225,0,50.1345291,0,0,0,1.00894451,1.63744664,2.97903442,0,3.29860806,22.6339054,3.68867445,0,0,0,163.330719,0,232.313553,512.310059,13.0995731
50.9349937,0,0,0,3.35994411,1.32682717,77.9683914,8.19408035,15.8739052,19.8023853,61.9890594,0.183067217,3.30898261,0.56479013,0,3.6443584,0,0,0.56678462,9.92465973,2.72149396,0.478060126,0.211019963,0,11.7657061,0,225.92189,422.591919,3.59097147
50.8006554,6.78385639,1.67176604,0,1.34754252,0,161.67778,14.0931339,28.4417305,10.3780813,65.0404816,0,0,0,0,0,0,0,0,0,0,0,0,2.37770224,99.641861,0,252.603699,537.220276,2.61602116
23.3244896,0,0,0,0,0,100.799736,5.22823238,14.5378895,12.3020163,39.1875458,1.48661053,0,0,0,1.04906821,18.3929996,1.14145708,0,5.87282753,0,0,0,1.31691182,66.9521561,0,240.224716,534.227478,55.666584
16.7012196,185.246185,1.84536588,1.80656695,0,0,64.2289734,5.77300453,5.58817577,0,26.5234108,0,8.49019814,1.19341695,0,0.195503801,5.021101,0,0,0.076276422,0,0,0,0,36.4803162,0,306.312927,508.036469,0
21.4779072,0,11.3078642,2.21855593,0,1.03216767,33.3209915,0,16.4349079,9.37351322,25.2158909,1.53304803,0,0,0.457833886,0.792830467,0,0,0,0.844079852,0.677120805,0,0,0,28.59725,0,225.92189,404.159515,6.36213875
19.021143,0,0,0,0.457833886,0,34.6502266,6.72518396,28.2100811,13.9089594,24.0378551,0,0,5.63857317,0,0,4.91046667,0,0,4.12899113,1.95833802,0,0,0.289311022,77.5659637,0,308.030548,495.430054,10.9362936
49.8706627,32.1608353,0,0,0,0.839986026,112.355194,14.0253677,5.15999174,0,46.2047882,4.78735781,0.106791839,6.30373049,0,1.44325113,0,0,0.259914279,1.92063022,0,0,0,0.939918637,171.765396,0.73420912,254.018234,580.937378,11.9481335
19.0681286,0,0,0,0,0,40.168808,8.00227451,23.7050476,7.92723322,20.0347042,0.244102597,0,1.11649442,0,0.507583559,0,0.828548253,0,1.63899982,3.98637819,0,0,0.921505213,14.4608002,0,244.281586,541.741211,0
78.901825,0,0,0.702014983,1.48661053,0,101.066185,10.1865864,27.0069847,9.66723442,31.6237354,0,0,5.71314192,0,0.900695741,0,0,0,11.7469072,0.524614155,0,0,0,37.5985184,0,235.577438,487.201355,0
29.064291,0,0,2.17794275,0,4.31597614,69.9263382,4.26422215,11.2814512,0,66.4466324,4.69929886,0,0,0,0,0,0,0,0.704653323,1.52659118,0,0.778276205,0.114609852,6.71539116,0,260.483093,421.415436,11.602766
4.56673861,367.108459,0,0,1.02429926,0,52.6454353,1.95425797,8.11154366,0,32.950592,0.091528967,6.1659503,0.381477684,0,0.578646123,0,0,0,0,0,0,0,0,12.0794668,0,307.170532,628.237854,1.64157271
4.83361721,8.94651222,2.41135335,0,0,0,57.6857567,3.27926445,6.3840332,5.75056124,20.5377331,0.167809799,4.09559631,8.08059311,0.870883882,1.54898202,1.72206461,2.75446272,0,0,0,0,0,0.744751275,16.4789104,0,230.377136,464.627106,9.59321117
10.4061728,636.578735,0,0,0,0,65.9011841,4.90824652,6.19369888,0,28.5504742,0,0,0,2.82412314,0,0,0,0,0,0,0,0,0,0,0,244.964417,475.115875,2.14119411
10.2835846,0,0,0,0,0,35.6846886,0.774268389,6.43259478,0,19.2098446,0,0,0,0,0,0.932003379,0.851849675,0,3.05533981,0,0,1.40473151,0,0,1.37262273,180.774826,439.41507,5.60142136
20.3349037,0,0,0,0,2.71379137,59.7837257,14.5422554,45.2084503,0,36.5348282,0.320412964,1.45229185,0,0.962898612,0,2.87444663,0.29003793,0,0,1.01007414,0,0,0,4.47154808,0.325315863,254.018234,541.741211,1.87500203
66.2691422,1.01283026,4.28702259,0,0,0.848200858,51.4607582,0,10.2941284,0,21.8559952,0,0,0,0,4.23695469,0,0,0,4.68675661,5.31625795,0,0,0,24.5559444,0,238.221817,415.582367,8.10264206
58.6173286,16.5672855,0,0,0,0,121.039665,7.61341095,9.06302452,0,97.6920471,4.89362383,0,0,0,0,0,9.00731468,0,0,0,0,0,0.83719939,102.172531,0,298.702118,568.093384,0.473108947
17.7986107,753.500366,0,0,0,0,41.1775627,0,6.46518993,0,26.1898289,0,0.374171168,0,0,0,0,0,0,0,0,0,0,0,66.5817795,0,319.433838,498.203949,7.71106195
32.6133919,63.5162506,0,0,0,0,50.8150291,20.3349037,12.9372292,2.69587851,28.3332577,0,0,0,0.137296334,3.3496747,8.83159351,0,0,0,3.02920723,0,3.38202453,1.00457525,74.1935425,0.04195245,249.798386,506.619934,5.25275755
45.3632545,10.6219139,0,1.61991405,0,0.05339592,58.4258232,8.45011902,15.4148426,0.274624318,57.2316132,5.39863825,0,6.93916273,0,1.67726707,0,0,0,2.53611135,0,0,2.08768296,2.12757683,9.0395937,0,349.346497,617.786011,21.2109299
11.4159851,49.2442894,0,0,0.503663301,0,46.6489792,1.16514325,12.9714746,0,21.6390724,0.259363085,1.18095315,0,0,1.11805522,7.88568163,0.42777878,0,0,0,0,0,0,4.52679777,0,295.38092,465.925323,5.52738142
53.5597076,0,0,1.0194118,0,0,124.641182,13.6260233,21.6206665,20.3731728,47.0628242,3.82448101,4.56673861,0,0,0,0,0.929700136,0,6.13609648,0,0,0,0,100.198708,0,223.415161,450.585114,12.3319006
44.3050156,0,4.4021821,0,0.993592918,1.09646392,91.6842575,5.12421131,9.0865202,5.99603319,32.1144867,0,0,0,0,0,0,0,0,0.137312159,0.638521552,0,0,0.7662341,19.305109,0,291.281647,512.310059,0.488385409
22.9763985,16.2601204,0,0.531370759,0,0,66.2411804,0,4.52679777,4.11164808,40.6429291,0,0,1.31668568,0,0,0,0,0,0,0,0,0,0,1.83666909,0,262.674683,552.439697,8.61979961
192.144684,51.8973312,0.420116901,0,0,2.16068339,111.760406,9.11443901,7.86548471,0,38.0828857,0,0,4.80502319,0,2.08768296,1.08321357,1.63082254,0,0,0,0,0,0,44.9599457,0,265.625702,429.720795,0
24.1590195,0,0,0,0,0,37.6688805,14.2640886,22.2734432,5.69446611,25.7954807,4.02675629,1.84536588,0,0,0,0,0,0.217720971,0,2.35531211,0,0,0,21.1013241,0,270.870605,419.072357,14.0761366
