Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
53.3516083,14.6811733,1.10992765,3.65317559,0.152552843,6.71546221,185.070801,17.1824303,17.338728,4.82623863,145.122772,2.67357755,0,1.02667749,0,11.8589211,6.21972656,9.44355869,5.73184061,1.1991514,0,0.546074986,0,1.55650735,94.4951248,1.22340596,301.76181,540.230042,6.79775429
32.1608353,6.01519251,3.31891584,0,1.42475843,0.137376517,84.311554,11.182539,14.6933632,0.330992192,58.3063812,0.956120253,0,37.3926315,0,8.47431183,0,0,0,0,0,0,0,0,19.902195,0,319.896423,492.671692,11.2378521
46.7291603,76.0275497,4.4722209,0.730563521,3.19633913,0.852312684,139.829651,8.16900158,17.1080208,1.12982905,20.7427521,0,0,11.1637077,0,2.70860147,0.118277237,0,0,0,0,0,0,2.76055622,71.9666901,0,333.521271,518.064575,16.9402714
206.618866,22.9210644,0.335913956,0.153026402,0.091528967,2.54922462,433.951965,21.3118057,65.3017349,61.7802582,372.793579,3.01628304,0,5.14719534,0,42.0842628,0,0,4.02675629,28.2870808,0,0,0.596213818,9.27683926,1653.47791,9.03137875,261.93222,473.791809,6.63783169
43.0213699,13.3290596,2.82859087,0.174232394,0,2.35550761,167.448761,21.7719517,18.1964626,0,25.3434658,0,0,73.7825623,1.04922831,8.83159351,0,1.06274152,0.015254588,0,0,0,1.78489637,0,150.462341,0.179432556,287.845886,444.344635,5.8256731
18.2453918,11.1206398,2.26224518,0,0,0,76.3638611,3.22896981,14.3079033,0,19.886404,0,0,4.46058607,0,0,0,0,0,0,0.248398229,0.405662745,0,0,21.6931324,0,295.95105,532.737366,14.5887775
110.160568,62.7579956,0,1.93524647,0,0.449262947,214.882858,19.3392429,24.9592381,0,300.089905,8.53629398,0.558902264,125.949707,0,39.1800652,0,0,2.53638196,0.405662745,0,0.916279674,0,0,178.773209,1.35424161,338.192139,622.989868,8.50570011
62.2959404,6.29454851,2.25355148,6.14707661,1.2704308,3.22014022,307.469757,24.2336578,87.418457,18.9959602,408.690125,6.91207695,0.90604341,0,2.82334566,7.1740694,0,2.10700583,0,1.63351095,5.64050102,0,0,2.32762432,381.009552,0,216.975983,512.310059,8.99145603
39.7222252,8.68379593,1.48456466,0.554715037,0,2.07567263,144.016891,4.85812855,30.0368748,0,51.2047958,0,0.993999004,23.8339462,0.586523116,7.01159859,0,0.02288196,2.58413982,0,0,0.937276244,0,0,51.4328995,0,286.252014,519.513306,9.89173603
63.3404465,17.7089024,5.33384037,0,0,3.04577231,179.639908,24.9981651,15.6217632,0.18195942,198.067734,5.03332996,1.42361653,6.44887018,0,7.04735851,0,0,0,0,0,0,0,0,30.3406334,0,313.732178,509.457001,7.10250902
11.6426191,13.1947165,1.44423616,3.30176735,1.84380436,0,75.3788834,22.1896515,6.2564559,0,47.9376907,0.309903473,0.418156356,47.6402054,0,5.09635162,0.141197532,1.92063022,0.870883882,0,0,0,0,0,35.4292526,0,265.589478,426.141327,12.0945311
20.5948925,2.18371511,0,0,0,0,136.864166,28.1862679,23.3859406,0,45.4824791,0.325315863,0,42.3165703,0.515676618,2.84721351,1.39108944,0,0,0,0.774677396,0,0,1.90787828,54.6054382,0,368.664581,656.987793,3.01764441
54.3941956,10.8465424,0,1.12099111,5.50892544,0.406513542,217.235504,40.5690689,25.7864513,6.81836987,141.196808,1.22340596,0.387134194,20.762289,0,19.6194859,0,0,0,0,0,0,0.446798682,0,232.962662,1.28604996,256.897705,445.585724,13.6779346
43.8587875,7.11486006,1.97955239,0.996359587,1.23961389,5.58710957,149.134216,6.95947838,15.7053423,10.9321032,71.2396774,0,0,17.5726795,3.41130376,3.22353673,0,0,0,0,0,0,0.389369279,0,0,0,348.702148,610.915466,14.2451468
71.7619553,0,3.31891584,1.79343045,3.89168119,0.590476573,181.104507,30.6010551,23.7050476,7.28462505,95.0776291,0,2.48553205,66.030098,2.78186083,12.0794668,0,0,0.962898612,0,0,0,0,0,52.1368523,0,310.263855,509.457001,21.3118057
25.7164497,13.1613588,3.70698571,7.35934305,0.381477684,4.6442523,147.936752,11.2655897,11.7348061,0,103.426598,3.52744794,0.72211808,33.4169502,0,1.24592423,0,0,0,0.7662341,2.47293401,0.665691674,0,0,55.656601,1.18802023,306.83432,568.093384,6.16833305
35.1061859,21.9215469,0.859622121,1.96298778,0,0,107.119415,16.5440903,6.51441574,0,28.1178169,0,0,6.73243761,0,3.9960885,0,0.929700136,0,0,0.080103241,0,0,0,14.3481388,0,291.060638,479.110413,10.6943102
26.6419487,41.9753571,0.47377792,0,2.20410895,0.306052804,137.599335,23.2709866,5.03355885,0,100.108459,1.17482471,0,4.04502392,0.325315863,9.11008167,0.71809262,0,0,2.31664133,0,0.303154886,0,0,2.03118157,1.29056072,351.625397,602.435364,4.87586689
39.8315697,0,0,0,0,0,139.082062,26.7331123,6.958323,0,71.6229858,7.4490881,1.76537395,43.1399956,0,7.47296572,0,0.635215402,0,0,1.52766991,0,0,0,63.4480896,2.16068339,237.064316,553.985352,13.4826689
32.6931343,24.095396,2.16706824,2.41740537,0,0.290659338,102.952202,2.47282267,16.5672855,0,49.7392769,1.14855194,0,8.90035439,0,3.12477064,4.96232986,0.167838812,0,0,0,0.011441121,0,0,51.4328995,0,271.549042,454.371765,23.2709866
16.0443592,5.68089485,0,1.08897138,0.518942714,0,84.7534409,25.9743729,7.62739611,0,64.8669052,0,0.387134194,30.7004089,0,12.3693991,0,0,0,0,0,0,0,1.09764457,61.0662537,0,296.77417,445.585724,7.79712534
117.133186,38.0942497,0,0.26568538,8.55122566,1.5180918,306.626312,19.8963661,43.1399956,6.958323,319.008362,2.48553205,1.30412292,72.1615448,0.038138211,42.2002525,9.09820747,0,0,1.51549876,2.83030748,0,0,0,28.3886871,0,288.646179,537.220276,22.5084133
79.9741058,2.7340734,0,2.39463615,1.57952881,0.306052804,211.402954,9.51958561,5.2244916,0,21.9105911,0,2.49184847,62.4688034,0.689981639,24.8240528,2.85127616,4.83361721,0.244102597,0,1.23229814,0.629543841,0,0,18.1730404,0,289.44873,469.84198,35.6846886
73.7825623,54.6054382,5.53628111,2.03884172,0.457833886,0.422039926,140.958893,12.7260857,21.1583843,7.47296572,105.414322,1.2770431,0.480460912,4.07469463,0,7.47296572,8.83405209,2.07285428,0,4.89833736,0,2.35531211,0,0.585217535,622.197632,1.07064009,369.692474,628.237854,1.34754252
116.806801,3.17384601,16.10149,0,0,3.33846998,175.319153,29.9409523,15.4972649,3.0437057,339.134216,9.00922012,0,99.641861,0,15.4559965,0,3.08416653,0,1.95369875,0,3.78822064,0,1.25861549,189.53743,3.82482791,289.44873,508.036469,7.88372755
46.8582153,13.1947165,0,0,2.31448817,0.782802403,172.49852,12.3319006,16.3036346,1.96764803,115.959541,1.42828548,0,0,0,11.8589211,0,0,0,1.53030384,0,0,1.98169267,0.594010115,153.41716,0,328.002258,580.937378,11.8032141
22.0934162,0.279123604,2.65365434,0.822289288,0,9.16557121,212.556427,21.6688118,7.78524971,3.60931683,25.3434658,0,0,29.0690746,0,7.68618584,4.93889141,1.73757982,1.76591206,0,2.00366449,0,0.802597523,0,65.2075882,0.282967985,312.86145,589.112915,10.6676807
21.1013241,14.0589085,0,0,1.73479474,4.9272151,118.804626,13.2261868,6.28809071,0,19.021143,0,0,10.7899361,0,8.54010963,0,0,0,0,0,0,0,0,14.4214392,1.2101022,212.229904,408.690125,10.068924
11.1637077,19.902195,0.976550996,0.465511143,0,1.33138335,86.5456924,6.18760014,8.47431183,0.068688259,29.8155956,0,0,5.12170553,0,12.0794668,0,0,0,0.859798431,0,0,0,0,11.3737268,0,283.87796,506.619934,3.27799964
30.5331268,6.30962706,4.4722209,0.654326856,0,3.72615051,103.771797,10.7745056,8.99292469,0,111.010345,2.46665239,0,5.57422924,0,0.875024676,0,0,0,4.15497017,0,0,1.40819871,0,0,0,273.818665,492.671692,11.0178957
22.5768681,3.08297515,2.47350264,0.756655931,0.457833886,6.14584684,101.601311,8.64273357,6.69839096,0.074420415,40.749054,2.28932309,0,26.933569,0,5.10901165,10.7389536,0,0,0,0,0,0,0,41.3010712,0,300.924683,616.061096,5.03635073
14.7717514,1.78076506,0,0,0,2.09250665,87.9161911,14.8691978,7.7256484,0,27.2734795,0.156485885,0,35.5907593,1.02791202,5.8604455,5.35329485,0,3.55782008,0,0,0,0,0,12.8327274,4.28545856,335.381744,579.315979,16.7806969
125.949707,8.26948547,0,0,0.56479013,2.5750351,191.189346,24.5833874,8.6957655,0.747126222,215.183685,6.92873669,6.92873669,48.9731712,0,20.4840736,0,0,0.412016511,0,3.0016284,0,0,0.032420386,344.493286,2.43541527,214.5896,463.33252,30.3057652
96.904129,8.94309616,0,4.05488825,0,3.18152142,202.954941,17.8450432,41.3951225,4.8381753,128.995728,4.49302053,0,37.290123,0,30.9530964,0.248398229,0,0,1.6023221,0,0,1.12687802,8.23764801,950.602661,7.53981733,263.388977,500.9935,1.65709651
42.6674843,14.4582405,1.32396877,0,0,1.61009479,151.559494,20.4214935,34.2509041,11.2224159,23.5006657,0,6.91207695,14.9696455,0,19.5667229,0,0.45843941,0,1.37043023,0,0,0,0.327002645,179.771194,0.677969217,239.704788,468.532745,5.41696644
19.5141068,5.62710333,0.650631726,1.62958348,0,0,104.598259,0,4.81433439,8.21648598,81.2760162,0.714069605,3.09046197,6.10083199,0,3.44772983,2.58151793,0,0,0,0,0,0,0,81.4349899,0.551027238,265.589478,472.471497,4.59420776
17.1080208,11.459465,0.96873486,3.5832727,4.91139889,1.79622352,183.573029,15.33568,6.76666975,3.53178716,75.3732758,2.62067294,0,16.4789104,0.133555889,6.81836987,0,0.137312159,1.82821441,0,0,0,0.533174992,0,87.9595337,0,276.874756,405.287384,14.3474436
51.1853714,20.1106701,1.55747712,0,0.152552843,0.770618856,179.154419,23.9462357,7.13761854,1.47540176,34.5147514,0.464850068,0,70.3809586,0.503923595,12.5667534,0,0,0,0,0,0,0,0,8.76931572,0,283.87796,566.508118,8.99145603
110.160568,57.1945,4.8832798,0,0,0,147.143997,22.3484383,18.0021114,7.34058666,138.89357,0,3.03837729,35.299202,1.2101022,18.5418491,2.5750351,0,0.167809799,0,0,0,0,1.22706163,39.1334457,0,291.060638,455.641083,7.10250902
98.2633667,7.2711277,0,0.407705635,0.671827912,1.22340596,285.507965,19.6157856,30.5331268,1.70157075,53.4180794,1.32227612,0,29.7918644,0,23.0088615,0,0.038136877,0.702427387,0.349000752,0,0,1.36364985,0,260.483093,2.31924796,258.32605,449.329987,45.6089172
32.5147057,39.7710533,0,2.93672681,0.244102597,0,168.355377,11.0452023,15.7473068,1.45034575,84.8624268,1.595415,0,0,1.05350292,4.03518534,0,1.72109056,0,0,0,1.62958348,0,1.09764457,122.537811,2.14922571,309.402863,492.671692,10.6411028
25.3693676,8.18921089,0,3.48109293,6.69759512,0,209.68483,24.5833874,11.251893,0,80.8388901,1.71454668,2.50451636,16.9711342,2.5750351,5.10901165,0,0,0,0,0,0,0,0,37.0836983,0,278.415741,547.828857,3.72408915
29.7106495,3.87968779,1.19677842,0,2.20410895,1.6495316,97.91716,17.9720821,19.6723976,0,77.6372604,0.42981106,0,20.1553116,0.73017633,0.106944695,0,0,0,0,0,0,0,0,6.6035347,0,257.61087,458.190491,9.08597279
20.2097225,3.15091562,5.64669132,0,1.16263735,4.20511293,75.1835098,13.1627455,8.11154366,0,28.2612476,0,1.12243319,34.3448715,0,6.56404591,0,0,0,0.631784678,0,0.471778095,0,0,36.1009903,0.160309106,280.74353,528.292053,7.84035873
77.5659637,10.3199835,2.09845662,1.38749695,1.11649442,3.34649348,153.199081,11.65975,27.4518356,0,34.5147514,0,0,15.2513714,1.91705751,22.033741,2.97249746,0.045764484,0,0,0,0,0,0,60.0737495,0,408.690125,700.650696,20.1333199
9.4960289,2.33129191,0,0,0,0,93.6319351,14.5540724,10.8465662,0,83.4986725,0,0,1.90787828,0.383262008,2.28941154,1.5324682,0,0.809593737,0,0,0,0,0,6.10196495,0,391.959961,616.061096,6.95947838
69.9913559,0,0,1.94445181,0,3.30654669,172.49852,7.14364147,9.79688644,7.88568163,77.0128937,1.57593262,1.39571965,0,0,0,0,0,0.289886326,15.9163408,0,0,0,0,172.901733,0.877046704,427.331116,704.582764,21.2613049
50.2052879,6.89545965,1.68818402,7.1740694,0,7.02960348,194.854599,19.8963661,30.5331268,2.1630981,125.173355,2.31924796,5.66739655,29.7918644,0.145018965,4.73188543,3.25132871,0,0,0.199379027,0,0,0,0,106.114952,0.956120253,328.915649,619.515747,8.41510201
19.4616375,24.6086845,0,0,0,3.84303236,67.4459839,16.4270096,5.8604455,0,43.1597443,1.13547361,0,8.80879974,0,0,4.58966303,0,0,0,0,0,0,0,6.37032604,0,319.008362,561.778992,12.2127295
57.9678993,8.47390938,1.71285498,1.43618488,0.671827912,5.85947418,183.076553,12.8185768,11.2224159,0.921505213,114.701355,0,0.019068439,0.346995205,0,19.9391823,7.21863365,0,0,0,0,0,0,0.654326856,52.1368523,0,336.315887,614.341064,17.7189007
30.2013664,6.81301165,3.71749187,2.76712322,0.289886326,1.77562726,135.406082,43.0629692,12.4020634,4.81433439,25.0258236,0.01144098,3.25132871,84.7835541,0,5.80195808,0,3.24966741,0,0,0,0,0.082066402,0,0,0,359.542389,637.083557,12.9116507
140.052872,15.138175,0,0,0.350943267,0.523520291,198.592422,3.72408915,19.5141068,7.10136652,86.482666,1.88513017,0,0,0,6.61408234,0,0,0,0,2.11508155,0,0,1.04344296,319.433838,1.91705751,254.065002,449.329987,7.79712534
107.730171,0.90604341,0,1.80630207,2.01569438,0.981341183,268.80368,31.8910255,33.2344704,15.9163408,66.2691422,0.433698684,5.36601353,41.9686012,0,24.0939217,0,0.190738842,1.11649442,0,0,0,0,0,346.426392,1.84824777,264.853912,449.329987,10.0180655
43.9797668,6.6035347,4.92076445,0,0,0.669972301,214.298798,13.8095198,4.51568937,0,83.7243805,0,0,10.4021826,0,6.87049484,0,0,0,0,1.28604996,0,1.34012389,2.11252975,159.948212,0,338.192139,607.509094,9.84152889
22.2734432,56.7285957,0.213643849,2.10255647,3.32713175,0,117.546906,9.22898579,22.7609711,3.13975406,63.6653633,0,0.63409549,29.7918644,0.103004128,3.2624023,1.44701791,0,0,0,0,0.26372233,0,0.291285813,30.0191135,0,294.311737,547.828857,9.9927063
33.0530128,9.2562294,0,0.03814365,3.65742683,0,148.334793,19.3850555,18.1476707,0,31.5427265,0,0,86.6917419,0.511757314,6.10083199,0.414274126,0,0,0,0,0,1.1899482,0,19.7988186,0,277.644165,515.179199,4.71687508
