Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
51.2047958,0,25.4203739,1.25229287,4.64667559,4.37765741,5.36204433,657.831299,2.09262919,5.8256731,0,0,249.798386,0.604406118,1.95310199,0,710.5224,3.35994411,0.799084783,0,0,0,1.11512446,17.4319172,0,0,262.26181,564.612671,0
72.9815674,0,127.671158,3.23982811,2.84019589,0,0,297.503204,0,0,0,1.2550205,111.839279,0,0,0,125.515991,2.29869747,0,0,0.154951736,0,0,0,0,0,190.67157,496.988525,9.13347721
92.0354462,0,95.1213303,0.198373258,1.65709651,0,1.84380436,169.724854,0,0,0.81132549,0,250.49675,0,0.702427387,0,159.326279,3.06625199,0,0,0,0,0,0,0,0,309.163727,586.991089,1.92184365
133.667801,0.552551985,124.974106,9.2885046,1.59503222,1.57593262,2.00003672,288.657471,1.10345137,0.457833886,0.02669611,1.42475843,145.530319,0,0,2.46944571,146.724274,3.21264887,0,0,0,0,2.88816571,0,7.13958549,0,282.393616,563.047668,5.90115356
83.4986725,0,63.5728455,1.14934874,0,5.39154482,0,212.556427,0,2.28291416,0,0.870883882,104.081848,3.75967455,0,0.744751275,203.051895,5.9580102,5.48190498,0,0,0,0,0.369122237,0.068648167,0,234.463852,494.242065,0
10.6306524,0,191.189346,2.88465261,0,4.31597614,8.78115654,3.44218111,4.08463717,0.58007586,0.626146436,0,0,8.59121513,0.58007586,0,10.8859758,2.69587851,0,0.338984609,0,0,0,0.110776611,17.3675919,0,380.071655,770.926086,1.45567536
37.5917549,0,49.1766129,1.22847664,0.427287698,6.29454851,0,187.087524,0,1.6881597,0,0,118.204407,0,2.04702926,0,79.5421066,4.57675314,0,0,0,0,0,0,0,0,299.141052,608.574768,50.1780128
204.741486,0,110.874413,4.43711185,15.1186934,35.0512543,7.12306023,727.136414,0,8.48299503,0,0.58007586,165.375061,6.74133444,0,4.48253965,1874.69568,54.6855812,0,0,0,0,0,25.3693676,2.73603892,0,510.954742,979.857666,1.22421122
54.2737885,0,57.9805717,0,3.06625199,0.449262947,6.30373049,367.699188,1.25861549,3.21264887,0,1.08574963,130.241837,0,4.31692886,0.7662341,342.929108,7.30938196,0,0,0,0,6.56404591,9.20497704,0,0,280.849487,505.321075,0.335677624
98.2237778,0,100.269058,9.13601685,4.73446941,3.23570156,0.824912548,191.189346,0,7.18489408,0,0,192.731522,0,0.473108947,1.3070581,66.0921478,2.87237048,3.85216522,0,0,0,0,0,0,0.762509763,246.949051,476.761658,0
