Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
16.3036346,8.80879974,27.9159012,0.92190218,0,0.394882202,1.28584516,79.1146545,0,1.16015172,0,0,0,0,0,0,12.1753073,2.79200602,0.375521243,0,0,0,0,2.9980166,0,0,219.389343,449.839233,1.65709651
100.47831,15.4148426,24.06077,0,1.28584516,0,1.79705179,71.0488205,0.043867908,2.510041,1.22340596,0,124.203766,0,0,0,71.5630035,11.182539,0.574674368,0,4.48253965,0,2.09262919,0,9.74604893,2.46665239,208.163696,482.072388,14.4504166
51.7541389,4.17530489,102.952202,2.93168354,0,7.89558029,5.56435776,341.026337,0,14.3285055,0,0,40.0511894,0,0,0,268.131134,4.06066847,0,0,0,0.749504149,4.50461006,17.4528847,5.43681049,0,404.159515,741.446533,9.9927063
23.7050476,8.45250034,51.3309097,0,0,1.55172312,0,106.278214,0,13.7972345,0,0,46.9876328,1.79343045,0,0,51.6113472,0,2.2714932,0,0,0.357034802,0,0,0,0,399.679565,691.606934,1.19341695
8.99292469,0.6050511,33.8128929,1.18886387,0,0.061025649,5.25275755,59.4023132,0,0.122037508,0,0,6.44887018,0,0,0,25.6466427,0.595363319,0,0,0,0,0.191631004,0,6.44887018,0.049581289,237.064316,509.540375,1.42475843
39.1800652,0,35.1633492,3.53074789,0,1.00668907,0,118.842598,0,3.50070119,0,0,10.5114403,0,0,0,24.6896229,1.37841606,0,0,1.94906998,0,0,0.129681543,1.06605554,0,286.252014,574.095642,3.79096317
47.7718239,2.58310986,38.9934082,0,0,0,0,73.5719986,0,3.81244731,0,0,75.2311707,0,0,0,31.8980255,0,0,0,0,0,0,0,1.90787828,0,282.306335,501.137238,0.412016511
29.3880634,0,24.8789062,0,0.656531215,0.233053982,8.59690285,101.202133,2.27322817,9.08378887,2.65364361,0,10.5665236,0,0.259363085,0.401581109,27.9803715,0,0,0,0.567736804,0,0,1.9458406,0,0,276.874756,462.461365,5.50892544
67.8872604,15.5801477,33.5659714,0.743305266,1.08574963,0.574674368,25.178194,137.756409,3.50634193,91.9055939,0,0,11.1344757,0,0,0,42.9030762,0.824912548,0,2.0533762,0,0,2.54062104,0,142.819336,0,522.423157,966.277649,5.8256731
21.7967091,1.76372397,59.3273697,0.443106443,0.733035207,0.551027238,0.198325157,147.531784,0,0.549248636,0,0,17.1999168,0,0,0.754269004,57.3296776,4.92919254,0,0.257838309,0,0,0,0,0,0,247.806686,505.321075,3.9422276
42.9030762,2.26250315,26.7331123,0,0,1.80656695,0,161.976578,0,1.28247285,0,0,37.3926315,0,0,0,48.7035751,0,0.90189153,0,0,0,0,0,0,0,267.066833,486.094788,2.26713848
11.5208912,0,74.2147141,0.712379217,0.656531215,4.97409153,0,100.927567,3.9960885,4.69218493,3.46893525,0,16.6116581,19.1498852,0,0,23.7694073,0.22884281,0,2.92276502,0,0,0,0,16.0872707,0,450.585114,881.284546,5.28910446
65.1209183,26.4973602,35.2496643,3.23982811,0.335677624,0,24.1182537,62.1545944,4.17530489,0,0,0,53.3516083,0,0,0.172302008,67.1381226,1.85940027,0,0,0,0,0,0,46.9876328,0,558.648376,955.550293,10.3260717
34.5335999,2.49885035,94.1256485,0,0,0,0,132.574463,0.618375659,0.762955368,0,1.34754252,39.8315697,0,0,0,29.0690746,0,0,0,0,0,0,0,0.465511143,0,224.919617,449.839233,3.34353209
91.9098892,5.10901165,55.8082657,0,0,0.511757314,0,125.859589,0,5.13642406,0,0,81.3193741,2.77370644,0,1.11805522,69.7973785,0,0,0.251961797,0,0,0,0,0.763834953,0,367.639557,683.952759,2.93683648
0,0,25.7882938,0,0,1.54690003,0,93.2906113,0,8.01964283,0,0,8.17433643,0,0,0,31.3789978,0.106784441,0,0,0,0,0,0,0,0,274.579468,468.906738,4.29973698
28.7536449,1.31362104,19.6622658,1.24435008,0.366209924,0.175606847,0,337.252686,0,7.2815876,0,0,25.7864513,0,0,0,121.122299,0,0,0,0,0,0,9.24467754,2.03401923,0,476.443634,857.048584,0.870883882
50.0668411,1.9958334,72.5041962,5.57748222,0,0,10.7745056,333.521271,0,3.8436873,0,0,10.4566603,0,0,0,69.0268784,1.37841606,0,0,0,0,0,5.42758274,0,0,471.154877,838.144714,7.3720417
20.8746681,0,24.6421909,2.42906427,0,1.00668907,0.824912548,122.801636,0,4.66057301,0,0,9.37358475,1.61007011,0,0,43.6178436,0.137296334,0,0,0,0,3.9960885,0,0,0,253.361786,534.133667,0
16.7455215,4.04502392,34.3967018,0,0,0.206228137,0,22.5773621,0,12.1447344,1.17921877,1.40930665,35.5907593,0,0,1.10345137,48.5693436,1.6881597,0,0,0,0,0,1.70462537,7.28462505,0,287.047821,627.464355,3.79096317
14.3841391,0,114.463226,0,0,1.29507649,7.18489408,67.522049,0,3.28314543,0,0,8.90035439,0.450945765,0,0,10.9321032,0,0,0,1.19607818,0,0,0,1.17775381,0,289.44873,559.930847,3.05003905
2.63256788,0,30.1592693,2.24486637,0.22884281,0,0.030509213,89.3351517,0,0,0,0,26.1394157,0,0,0,14.1943436,0,0,0,0.16458571,0,0,2.60824585,0,0,310.263855,522.413879,0.030509213
103.606392,9.30092525,87.6861877,0.389481694,0,0.622175038,0,170.669937,0,1.52730346,2.5428021,1.53304803,65.8472443,0,1.02429926,3.3496747,100.758698,0,0,0.471778095,0,0,0,0,2.53461003,0,289.44873,526.777954,5.99603319
50.622963,2.63256788,31.2768345,4.36743021,0,2.76814055,0,310.263855,1.18384016,7.61543083,2.78874111,0,23.0712681,0,0,5.03355885,152.728867,0,0.72211808,0,0,0,0,3.60278296,0,0,438.191315,781.739014,13.6779346
8.15334797,2.01961756,39.674469,0,1.02429926,3.29068637,0.015254588,130.772537,0,1.89511168,0.554963827,0,23.6408672,0.725857615,0,1.79343045,32.3372726,0,0,0.839696407,0,0,0,0,0,0,225.54277,475.443298,7.18489408
104.768089,60.7618484,48.6840057,0.805270314,0,0,1.64157271,110.708328,0,5.90595579,0,0,96.0977097,1.54898202,0,0.226578772,80.643898,8.57404518,0,0,0,0,0,1.27614641,7.10136652,0,385.463043,687.769104,0
16.5672855,0,78.1714554,4.08450079,0,2.34943771,0,145.122772,0,0.183057934,0,0.457833886,41.6235466,2.64508462,0,1.11805522,41.5091743,0,0,0,0,1.12982905,0,0,0.730563521,0,268.55249,465.028656,10.4302874
17.7146263,9.15739822,31.5056496,3.72801352,0,0,0.473108947,67.8845367,1.22706163,1.09901214,0,0,0,0.963882744,0,0,2.72149396,0,0,0,0,0,0.550390959,0,7.01159859,0,629.99707,950.23175,53.7231293
9.47140503,0,32.1246834,0,1.40930665,0,0,93.2906113,0.28339231,3.56295824,0,0,36.4803162,0,0,0,14.8901567,0,0,0.730563521,0,0,0.503344536,1.91224051,0,0,340.078949,556.831482,6.75760698
9.69549084,1.47901011,32.5975571,0,0,2.56210566,1.20881224,77.6372604,0.844700873,4.66057301,0,0,78.2153625,0,0.442560136,0,113.910271,1.13187194,0,1.30052006,0.099284671,0.08589083,0,2.61730742,3.80662799,0,335.381744,611.965881,3.11495423
36.1812973,0,98.1755905,3.89856267,0,1.595415,0.503663301,254.065002,0,3.71880054,0,0,37.909523,0,0,0,59.7604675,2.9529779,0,0,0,0,0,0,4.5603013,0,265.589478,520.967346,9.01502419
18.7927227,2.32762432,38.6099091,4.43711185,0,0,5.30730867,334.450195,0,7.24834728,0,0,55.3043137,0,0,2.08274794,57.1712379,2.18836951,0,0,0,0,1.07747495,6.72518396,0,0,339.134216,678.268433,6.28431225
6.2564559,1.81493056,45.4949074,0,1.02429926,7.4490881,5.41696644,154.581863,0,8.63385773,0.076287299,0.641236424,22.5768681,0,1.11649442,0,23.0712681,0,0,0,0,0,0,0,5.19858789,0,330.750122,550.684875,1.51756418
88.8904114,2.2096312,100.269058,4.42544842,3.62417364,4.3984108,0,151.638092,2.1376667,8.35965919,0,1.96874046,42.9030762,0,0,0.537467122,98.5375137,2.21985531,0,0,0,1.78489637,0,0,4.8381753,1.16604984,354.573425,600.17981,5.28910446
