Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
18.0324535,0.343563318,66.926796,0,1.62605417,0,7.77555943,64.5597534,0.636273444,2.45695329,0,0,64.0466309,0,0,0.072509483,11.8901663,0,0.114421405,0,0,0,1.1899482,0,0,0,295.130249,619.515747,0
29.5435028,166.494186,32.439106,0,0,0.449262947,0.671827912,49.4249268,0.340985537,8.85089684,0,0,63.5162506,0,0,0.049593315,28.0567265,2.14119411,0.604406118,0.763834953,8.47431183,0.022883402,0,0,0,0,434.54068,658.828003,10.4564648
72.9606323,1.72933209,85.1977921,0,3.21264887,1.30412292,1.89060986,167.448761,0.153026402,5.73184061,0,0,36.9843102,0,3.50818682,0,18.8940563,13.1944323,0,0,0,0,0,0,0,2.81928658,250.568619,459.470581,4.35136032
104.36985,2.11556292,102.409592,0,0,0,0,131.479263,0,2.42523909,0,0,98.5375137,0,0,0,96.6345673,0,0,0,0,1.04063737,1.24276602,0,2.68938184,0,290.25354,520.966187,1.53304803
52.1368523,0,42.2137451,3.44930863,0,0,0.901544511,30.6753597,0,1.23961389,0,0,191.574371,0,1.87500203,0,14.0071735,1.16263735,0,0,0,0,0,0,0,0,205.875824,404.159515,0.993592918
148.79982,111.921486,29.4381218,3.37880349,0.137296334,9.99256897,0,374.865723,2.02920747,1.79705179,0,0,93.1983948,15.0495787,1.42475843,0,1260.48438,156.533783,0,0,0.15880385,0.03814365,0,0.269614041,8.90035439,0,494.04895,828.793274,3.74078774
39.0282135,0,61.332283,1.19677842,0,0,0.916878819,149.134216,0,0,0,0,53.4992981,2.88816571,0.030509213,0,30.4498367,0.58007586,0,0.351007491,0,1.39437056,0,0,0,0,240.369553,498.203949,6.30373049
109.391731,3.47973919,30.7498589,0,0.045763921,0.72211808,68.8516159,160.375565,2.48704576,3.50818682,2.49817657,0,31.3789978,11.7039919,0.045763921,1.11805522,23.5130463,0,0,0,0,1.66123712,0,5.3694768,97.9899902,1.61448491,526.818665,838.130066,4.73446941
28.7682781,99.2962112,24.7011452,0,1.19341695,0,0.809593737,69.9263382,1.81061161,0,0,0,35.7865028,0,0,0,33.5085754,0,0,4.04502392,0,0,3.72454405,0,0.795267344,0,454.371765,808.165833,5.18030596
74.99086,4.33285427,54.5469589,8.13607693,0,4.11648655,2.85627842,133.964172,3.23902345,5.60142136,0,0,41.3951225,2.10255647,0,0,108.332657,0.091528967,0,0,0,0,0,4.2162962,0.074420415,0,218.783463,440.642273,2.17263746
45.8932571,300.924683,41.2799339,0,0,0,3.6407938,109.995789,1.29400659,0.809593737,0,0,19.4093151,0,1.39385915,0,36.2806931,0,0,0,0,0,0,0,18.8433189,0,430.920685,866.779358,3.24530196
83.9372025,7.74098587,74.2147141,0,0,0.183258802,5.76930523,64.7258224,0.340985537,1.98438537,0,0,89.8855972,0,0,1.04063737,25.4383965,1.03965712,0,0,0,0,0,0.773450017,10.0815754,0,205.875824,428.524292,3.74078774
64.6745453,0.867397368,36.7525826,1.41206157,0,1.79622352,1.28584516,75.7712402,1.5946064,4.47237873,0,0,60.7618484,0,0,0,20.7063332,8.25798225,0,0,0,0,2.38333321,0,0,0,272.303467,541.741211,10.9091988
47.2817345,0,46.2994766,1.04704058,0.061018754,4.69949627,7.75402689,90.7265091,1.7891587,10.8821554,12.2632399,0.106784441,71.7619553,0,0,0,39.0725441,0,0,1.82794487,0,0,0.25000459,0.242183715,14.1567011,0,241.036194,448.0784,3.16375256
58.615963,0,66.4118805,1.9458406,0.061018754,5.64050102,0,120.717697,0.279451132,3.89168119,0,0,64.2244263,2.68300676,0,0.693232358,21.1583843,0,0,2.0533762,0,0,0,0,1.06037438,0,219.389343,404.159515,2.90458369
24.7387981,1.84536588,26.7331123,0.328265607,0.916878819,0,3.29436564,47.2378235,2.86079597,0,0,0,43.6178436,10.5665236,6.09151125,0,13.8961153,0,0,0,0,0,0,0,2.32212615,0,450.585114,821.859314,5.73184061
24.6086845,2.4824183,90.7265091,0.573626459,0,0.993999004,0.748342335,74.7943878,0,0,0,0.427287698,14.3079033,1.1063621,0,0,44.9599457,0.183067217,0,1.51918864,0,0,0,3.36580825,15.4148426,0,473.791809,812.704651,1.96874046
81.8842087,4.07342291,29.1548672,7.32920837,0,0.286813229,11.2655897,127.330727,0,1.13187194,0,0,57.8076706,7.21071959,0,0.616149068,95.03302,1.07038224,0,0,0,0,0,0,0,0,468.532745,790.263855,7.81872511
84.4005051,2.2796576,60.7077637,1.26023984,0,0.468750507,3.05003905,120.076454,2.94373369,0,0,0,116.156776,0,3.59097147,2.90195346,84.3131714,0,0,0.892955184,0,0.209078178,0,4.7788105,3.2158227,0,406.418457,801.405334,5.07222271
85.8061523,0,43.9306717,0,0,1.13547361,0,41.0754662,0,3.50818682,0.547092378,0,164.707001,0,0,0,46.9876328,0,0,0,2.58923936,0,0,0,0,0,203.61351,413.272034,1.44021463
39.1334457,0,75.574791,2.82859087,1.02429926,0,2.75992656,231.919083,0,8.57404518,0,0,50.2052879,6.958323,0,0,55.9196396,0,0,0,0,0,1.17471886,2.92973709,5.05857515,0,458.190491,835.786011,1.54853678
38.4029655,0.42777878,48.6840057,0,0,6.6353097,0.244102597,81.0741882,0,3.97599602,0,0,34.9142532,0,1.05501807,0,25.6466427,1.00894451,0,2.19401097,0,0,0,0,0,0,318.122803,572.876038,10.7745056
426.16687,0.06102011,54.9639587,32.1970673,7.3720417,9.14305782,24.2915802,580.50708,0,5.61998606,1.07064009,0,164.246948,0,0,0,67.5116425,268.80368,0,0,0,2.72149396,1.3468132,0.800150871,1.62566435,0,427.331116,854.724426,18.3152924
48.1878433,0.435441941,64.3941345,0,0,0.076287299,1.13187194,88.6100311,0,1.61054063,0,0.56479013,156.620911,0.097370423,1.33211207,0,34.4391022,1.96874046,0,0,0,0,0,0,0,0,221.217255,459.470581,0
58.615963,0,97.6594543,0,0,1.49425244,17.3457623,190.155258,2.8002038,2.12548304,0,0,30.6166496,1.67726707,0,0,30.2013664,1.00894451,0,0,0,0,0.800150871,0,4.41702604,0,218.783463,427.331116,5.36204433
40.5285759,0,72.8806534,1.46035266,0,0,2.00003672,191.189346,0,1.42475843,0,0,17.0622654,0,0,0,70.3809586,0,0,0,0,0,0,0,0,0,215.779449,414.425568,0
21.2438278,309.402863,22.0844498,1.31598747,1.17802536,0,0,68.6742172,0,0,0,0,30.2839565,1.76372397,0,0.563387871,33.4169502,30.3057652,0,0,0,0,0.311087519,0.647538245,0,0,435.75412,831.117615,16.900238
97.9463425,0.535191119,34.9914017,2.14986849,0,4.49302053,2.25137019,107.97393,0.773450017,4.07764721,0,0,56.5419197,1.61395633,0,1.87195599,73.1704025,2.72788429,0,0,0,0,0,0.459259093,0,0,192.144684,409.83078,8.34754372
60.5679131,37.494339,51.8524323,2.04732013,2.48870015,0.803162217,11.2378521,157.80365,3.39832449,4.5593152,0,0,31.6374187,0,0,0,56.8556938,0.978244305,0,0,0.135718703,0.484357566,0,1.04625332,0.78311491,0,487.201355,909.058228,4.02675629
19.5937729,94.5634689,30.4530239,0,0,0,6.03415203,72.6921616,0,2.26713848,0,0,26.3535805,1.41515374,0,0,14.9696455,0.335677624,0,0,0,0,3.8624301,0.019069105,0.391401201,0,489.928833,777.099365,4.06066847
50.0542297,7.85195112,82.1384125,6.2260294,3.03383636,2.62067294,7.56172419,144.016891,1.94445181,5.45368624,0,0,132.073013,1.63351095,0,0,45.2084503,0,0,0,2.15288997,0,0,0,0,0,498.203949,874.094116,10.8821554
34.3078117,550.898438,82.1384125,0,0,0,3.42570996,240.952042,0,8.55122566,0,0,35.7865028,0.166514009,0,1.31033647,67.5116425,0,0,0,0,0,0,0.422046006,12.239645,0,395.249756,647.864014,6.69759512
100.68824,23.3244896,71.0189667,8.63195229,5.23461485,0.698001504,1.07038224,345.119965,0,3.27799964,5.02142477,0,79.9741058,0,7.45602703,0,188.911636,1.11649442,0,0,0,0,1.51918864,1.40473151,2.25715947,0,396.352539,871.648987,14.7283659
63.970768,0,58.4258232,3.43919373,0,0,0,126.315109,0.393434465,1.13187194,0,0,32.6931343,0,0,0,81.5457993,0.595363319,0,0,0.369122237,0,0,0,1.31362104,0.068648167,198.067734,398.567444,5.73184061
11.3453016,13.9243717,21.2109299,0,0,0,1.08574963,8.50570011,0,2.26713848,1.82734549,0,37.909523,0,0,0,9.92521763,4.8227067,0,0.895531595,0,0,1.73861992,0,3.68867445,0,413.272034,714.510132,7.58296013
12.3873978,249.183762,31.6591949,0,0.870883882,0,4.12867069,101.601311,0,0,4.78927231,0,25.8566494,0.829728961,0,0,43.4978752,0,0,0,2.32212615,0,0,0,0,0,534.227478,916.731506,0
30.911993,168.337051,29.5808563,6.01789665,0,3.87049294,3.00146246,295.063568,0,8.89758968,0.638073206,0,37.49543,0,2.55229282,0.325009525,334.639252,2.96912932,0,0,0.57427597,0,1.11805522,1.93065929,0,0,414.425568,766.297485,7.47710276
38.2997704,19.9357052,20.9608994,0,15.4452744,0,0.442560136,159.943909,0,4.00982141,0,0,56.3856926,0,0,1.1063621,13.0402498,0,0,0,6.81836987,0.68861568,4.57152891,33.9705772,52.911026,0,451.843781,898.927551,12.4520588
65.7451401,0,78.5792923,0.712379217,0.534223557,1.595415,6.97982359,55.8082657,3.60061288,2.6000762,1.50377011,0,27.9042301,1.30052006,3.69073176,7.24757147,55.3043137,40.6698074,0,0.446798682,0.674829781,0,0,0.287337184,6.80108976,0,354.573425,602.435364,45.8378601
74.1719284,1.26023984,35.5972214,0,0,3.13570809,9.25296783,154.025787,0,0,0,1.67262542,86.2106628,3.59193158,0,1.29400659,33.784996,0,0.328265607,2.76055622,0,0,3.60061288,0,7.70589018,0,483.138824,774.926819,6.69759512
58.615963,0,128.012543,2.82859087,0,2.28932309,9.66723442,253.792358,0.363072962,1.08574963,0,0,49.6538315,0,0,0,51.6113472,0,0,0,1.16564596,0,0,1.00457525,0,0,342.929108,673.737549,5.12617588
65.0294113,0.213643849,68.6742172,0,0,0.48436743,6.46000481,73.4492416,0,1.20881224,0,0,100.198708,0,0,0,27.0806084,0,0,2.42313194,0,0,0,0,0.509705901,0,238.380829,394.150055,0
