Y89Di: 89Y_CD45,I127Di: 127I_IdU,Pr141Di: 141Pr_Ly-6G,Nd142Di: 142Nd_CD11c,Nd143Di: 143Nd_CD69,Nd144Di: 144Nd_CD115,Nd145Di: 145Nd_CD45-RB,Nd146Di: 146Nd_CD43,Sm149Di: 149Sm_CD19,Nd150Di: 150Nd_IgD,Eu151Di: 151Eu_IgM,Eu153Di: 153Eu_NKp46,Sm154Di: 154Sm_CD11b,Gd158Di: 158Gd_CD93,Tb159Di: 159Tb_CXCR4,Gd160Di: 160Gd_B220,Dy162Di: 162Dy_Ly-6C,Dy164Di: 164Dy_CX3CR1,Ho165Di: 165Ho_CD3e,Er168Di: 168Er_CD21,Tm169Di: 169Tm_Sca-1,Er170Di: 170Er_NK1.1,Yb172Di: 172Yb_CD4,Yb173Di: 173Yb_CD117,Yb174Di: 174Yb_MHC_II,Lu175Di: 175Lu_CD127,Ir191Di: 191Ir_DNA1,Ir193Di: 193Ir_DNA2,Pt195Di: 195Pt_Viability
3.50634193,2.21486259,23.4378967,0,0,4.89833736,1.14725292,31.3010292,0,0,1.13547361,0,17.5386314,0,0,0,0.880129218,0,0,0,0,0,0,0,0,0,225.292557,506.619934,0
12.4020634,3.10243773,20.7139149,1.45171523,0,0.34499082,0.12204022,20.7427521,0.908470452,1.45567536,0,0,14.4024515,0,0,0,28.3642979,0,0,0,0,0,0.963882744,0,5.96433401,1.85370195,251.899414,369.692474,3.35994411
0,1.66123712,40.6698074,3.90739751,0,0,0.396746516,0.681488574,0,0.427287698,0,0,0,3.33362365,0,0,7.49208498,5.15007019,0,0,0,0,1.01007414,1.80200207,0,0,314.998535,664.379761,2.29869747
0.955857933,24.8240528,25.0580235,0,0,0.407705635,0,8.43014908,0,3.79096317,0.693990409,0,36.1583748,0,0,0.036235791,1.70974183,0,0,0,0,0,0,0,1.53775203,0,222.792862,417.905762,0.94755584
5.90472794,0.080154553,770.926086,0.210058451,0,2.1376667,0,5.11131811,0.403621227,0,0,0,3.22018957,0,0,0,74.8143692,23.441782,0,0,0,0,0,0,0,0,259.032288,513.742615,9.81649303
23.9635696,5.54644823,24.5247307,1.22784972,0,3.10243773,3.03383636,33.8100014,0,1.20881224,0,0,19.021143,0,0,0.598419726,19.1498852,0.64292258,0,1.22081995,0,0,3.54031277,2.91581059,1.71794808,0.558247209,213.070663,413.272034,1.20881224
14.2699451,45.8358574,20.0381927,0,0,0,1.19341695,34.8729897,0,0,3.81364708e-3,0,11.7189484,0.381254882,0,0,36.6810684,0,0,0,0,0,0,0,12.2074318,0,280.889496,495.430054,5.12617588
10.7336178,0,27.1213131,0,0.106784441,0,0,33.7229919,0.747126222,4.38585567,0,0,6.50265741,0,0,0,26.7145481,0,0,1.78064334,0,0,0,0,0.792830467,0,182.799072,386.538269,3.99290156
19.7786636,0,19.9435272,0,0,1.75531948,0,54.9978943,0,0.015254588,0,0,16.5793724,0,0,0,52.474144,2.46459627,0,0,0,0,0,0,6.13161993,0,182.290878,382.255463,10.2484226
0,0.076331571,19.7088604,0.04195245,0,0,0,26.9297504,0,0,0,0,5.71658659,6.56404591,0,0,10.1872635,3.47973919,0,0,0,0,0,0.122280538,0,0,187.43779,419.072357,3.50818682
